"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,0.000635800471869448,0.000504336753676998,0.00036145895991471,56.8510052928885
"PR","2",8,0,0,0.000574391198561573,0.000468397401273729,0.000315798132583488,54.9796259716948
