"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,1.65853726168417e-05,1.855701492714e-05,7.35542877571099e-06,44.3488907101301
"PR","2",8,0,0,1.69834377604935e-05,1.89173447528983e-05,7.35420517872894e-06,43.3022176219006
