"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,4.93717960282609e-05,5.49161038264515e-05,1.65170164877228e-05,33.4543561637262
"PR","2",8,0,0,4.12946896253034e-05,4.51287020799536e-05,1.45250388947016e-05,35.1741084059422
