"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,1.87738671276854e-05,1.63376050867142e-05,1.00383718489742e-05,53.4699206119917
"PR","2",8,0,0,1.69916085195739e-05,1.87232904892627e-05,5.49095977180115e-06,32.3157149334963
