"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,2.72504578394794e-05,1.87804937484956e-06,3.64763497082095e-05,133.855915093522
"PR","2",8,0,0,5.98264694056969e-06,6.09147625979814e-06,3.84219132964587e-06,64.2222642889236
