"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,0.00176476428761169,0.00177604716101021,8.82699487322633e-05,5.00179822041399
"PR","2",8,0,0,0.0018595093124211,0.00183305256574014,7.8311227663435e-05,4.21139206673146
