"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,1.93819582036358e-05,1.40091654010987e-05,1.74930501354895e-05,90.2542970720475
"PR","2",8,0,0,2.08087794880505e-05,1.42580191085812e-05,2.32408587558063e-05,111.687755493553
