"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,4.51583988859285e-05,4.47212092642537e-05,1.08692350036558e-05,24.069132812064
"PR","2",8,0,0,4.27318193000071e-05,4.95225744956766e-05,2.02055240296824e-05,47.2844928221416
