"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,2.83543039521422e-05,2.85842078881452e-05,4.64818516512947e-06,16.3932261323534
"PR","2",8,0,0,2.80051507655745e-05,2.96125043499818e-05,6.25837666303464e-06,22.3472343192232
