"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,4.78305738310915e-05,4.68934623850292e-05,7.53422584304959e-06,15.7519035202377
"PR","2",8,0,0,4.87615454921209e-05,4.79444399734582e-05,7.85211144815078e-06,16.1030815756641
