"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,3.26644628302237e-05,2.77296649005446e-05,2.19038171394705e-05,67.0570254080631
"PR","2",8,0,0,6.98358786293966e-05,4.35425631216518e-05,6.2333272044943e-05,89.2568021886454
