"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,0.000203022058536539,0.000121044125311658,0.000154896404612349,76.2953571296149
"PR","2",8,0,0,0.000139714400504891,0.000128614822018552,5.59943571623732e-05,40.0777278219168
