"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",8,0,0,0.00595896360146807,0.00464283223433716,0.00364403035866738,61.1520828516157
"PR","2",8,0,0,0.00571651547226039,0.0045714090925554,0.00441369850296007,77.2095960271203
