"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.000118876064693798,0.00012656228692142,3.56861336208313e-05,30.0196122009523
"PR","2",9,0,0,9.68940422688079e-05,9.60272808845413e-05,2.53243279123613e-05,26.1361042633616
