"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.00593031714280372,0.00320047947202672,0.00592110396431574,99.8446427355212
"PR","2",9,0,0,0.00450059423034795,0.00167031405987694,0.00587511782217724,130.540935740457
