"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.000114154619933789,7.57503885167062e-05,8.48799888729005e-05,74.3552813912673
"PR","2",9,0,0,0.00012567432668357,8.27150558351069e-05,9.93701142839447e-05,79.0695418119441
