"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.00438303947891649,0.00322894882268976,0.00224960073153809,51.3251304798696
"PR","2",9,0,0,0.00367395641891627,0.00392459160092499,0.000994747577348083,27.0756498968354
