"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.000381812234196478,0.000317164288799637,0.000259170494127792,67.8790439162367
"PR","2",9,0,0,0.000480384973118905,0.000388069205086059,0.000349641250569086,72.7835528032937
