"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.000920268026833573,0.000454884900486546,0.00103429113418031,112.39020633359
"PR","2",9,0,0,0.00118692054430747,0.00102229439130748,0.000886423164208052,74.6826035204614
