"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,7.70106479310435e-05,5.99761241957851e-05,5.26671335141441e-05,68.3894174754939
"PR","2",9,0,0,5.01711812807616e-05,5.22023879117017e-05,2.16143701671361e-05,43.0812462759857
