"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.00208370728541996,0.00188515435056997,0.00060073900153624,28.8302971218514
"PR","2",9,0,0,0.00157011961393852,0.00134823579115651,0.00105402893357877,67.1304863796217
