"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.000226130498541687,0.000234065932444481,5.64878422358973e-05,24.9801962142156
"PR","2",9,0,0,0.000199918384133002,0.000188861822226515,8.65511184639443e-05,43.2932263029714
