"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.00146827635910179,0.0012640002476829,0.00111523847069526,75.9556240064715
"PR","2",9,0,0,0.00097596764935335,0.000967462509027565,0.000684766067585147,70.1627833708273
