"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.000253578243770674,0.000279380558537443,0.000138890988727604,54.7724389373135
"PR","2",9,0,0,0.00024486291222443,0.000158224996863479,0.0001939549970394,79.2096260219391
