"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.000694001384798568,0.000696381794737491,0.000124581090002255,17.9511298869259
"PR","2",9,0,0,0.000666151288487113,0.000623922640772522,0.000191581321349886,28.7594311774107
