"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,2.98070865026413e-05,1.2622610982435e-05,4.75452334196927e-05,159.50983138013
"PR","2",9,0,0,5.29980489660813e-05,1.84841860287755e-05,6.87801283464084e-05,129.778604473587
