"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.000841606437926444,0.000635635766710069,0.000539581237343566,64.1132497361819
"PR","2",9,0,0,0.000794827010180089,0.000633212313979445,0.000524119989916436,65.9413914227302
