"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR","1",9,0,0,0.000838553114421802,0.000367862794844386,0.0007955431697096,94.870933758101
"PR","2",9,0,0,0.00070092104393056,0.00064183902124362,0.000445543689870345,63.5654605791069
