"PC1","PC2","sample_name","Groups"
-0.94113288299788,4.77832148578389,"S01_pos.mzML","TR1"
-5.5180809487089,8.74716858865109,"S02_pos.mzML","TR1"
-6.66711891944634,5.67001614604659,"S03_pos.mzML","TR1"
1.88159068441897,9.20110363278583,"S04_pos.mzML","TR1"
-11.3376126073268,-3.43830044136345,"S05_pos.mzML","TR1"
13.2009251471361,-10.6049293417667,"S06_pos.mzML","TR1"
-9.98847060146836,-5.79365878255543,"S07_pos.mzML","TR1"
-10.6124672172061,5.78312285252916,"S08_pos.mzML","TR1"
13.2197785872331,-23.3191075582658,"S09_pos.mzML","TR1"
-14.5157951998337,0.956953458805036,"S10_pos.mzML","TR1"
0.573063413007993,1.75928757146235,"S11_pos.mzML","TR2"
-1.6720973522764,1.85132052381869,"S12_pos.mzML","TR2"
-9.51608966452368,-1.4132425054987,"S13_pos.mzML","TR2"
-12.4554879506139,-8.20276982008752,"S14_pos.mzML","TR2"
-3.57455717074085,-0.123653124814741,"S15_pos.mzML","TR2"
-10.4883265802415,-1.77887839631765,"S16_pos.mzML","TR2"
9.68891916037982,7.70935401349874,"S17_pos.mzML","TR2"
15.7412980396066,-19.820741893074,"S18_pos.mzML","TR2"
20.9924410779214,11.9723341512712,"S19_pos.mzML","TR2"
21.9892209856805,16.0662994390913,"S20_pos.mzML","TR2"
