"m.z","retention_time","kw_statistic","kw_p_value","kw_p_adj_bh","group1","group2","posthoc_p_adj"
146.960121399058,0.49927115,9.57342995169083,0.00833980890581831,0.738724536602246,"PR","Healthy",0.0041958041958042
146.960121399058,0.49927115,9.57342995169083,0.00833980890581831,0.738724536602246,"TR","Healthy",0.0041958041958042
146.960121399058,0.49927115,9.57342995169083,0.00833980890581831,0.738724536602246,"TR","PR",0.780185758513932
147.030148811658,16.575891,10.7564009661836,0.00461612124860828,0.738724536602246,"PR","Healthy",0.0167832167832168
147.030148811658,16.575891,10.7564009661836,0.00461612124860828,0.738724536602246,"TR","Healthy",0.733266733266733
147.030148811658,16.575891,10.7564009661836,0.00461612124860828,0.738724536602246,"TR","PR",0.00630020134664098
174.955223480807,0.51881945,9.5413043478261,0.0084748512803317,0.738724536602246,"PR","Healthy",0.0041958041958042
174.955223480807,0.51881945,9.5413043478261,0.0084748512803317,0.738724536602246,"TR","Healthy",0.0041958041958042
174.955223480807,0.51881945,9.5413043478261,0.0084748512803317,0.738724536602246,"TR","PR",0.842105263157895
242.943269112861,0.5406019,12.1434782608696,0.0023071572720642,0.738724536602246,"PR","Healthy",0.0041958041958042
242.943269112861,0.5406019,12.1434782608696,0.0023071572720642,0.738724536602246,"TR","Healthy",0.0041958041958042
242.943269112861,0.5406019,12.1434782608696,0.0023071572720642,0.738724536602246,"TR","PR",0.053475935828877
310.930912220027,0.55791545,9.87173913043478,0.00718421108888386,0.738724536602246,"PR","Healthy",0.0041958041958042
310.930912220027,0.55791545,9.87173913043478,0.00718421108888386,0.738724536602246,"TR","Healthy",0.0041958041958042
310.930912220027,0.55791545,9.87173913043478,0.00718421108888386,0.738724536602246,"TR","PR",0.496698348091537
377.085643302424,17.170242,9.80169082125603,0.00744029031081172,0.738724536602246,"PR","Healthy",0.0293706293706294
377.085643302424,17.170242,9.80169082125603,0.00744029031081172,0.738724536602246,"TR","Healthy",0.53946053946054
377.085643302424,17.170242,9.80169082125603,0.00744029031081172,0.738724536602246,"TR","PR",0.0124055511052415
83.0236292012907,16.899805,8.18502415458937,0.0166972360825662,0.903028455870106,"PR","Healthy",0.0755244755244755
83.0236292012907,16.899805,8.18502415458937,0.0166972360825662,0.903028455870106,"TR","Healthy",0.041958041958042
83.0236292012907,16.899805,8.18502415458937,0.0166972360825662,0.903028455870106,"TR","PR",0.094719521964104
117.019415441447,16.002735,8.19021739130434,0.0166539359740922,0.903028455870106,"PR","Healthy",0.604195804195804
117.019415441447,16.002735,8.19021739130434,0.0166539359740922,0.903028455870106,"TR","Healthy",0.033027344172855
117.019415441447,16.002735,8.19021739130434,0.0166539359740922,0.903028455870106,"TR","PR",0.033027344172855
200.093489995006,16.073454,8.82391304347827,0.0121314197089775,0.903028455870106,"PR","Healthy",0.26013986013986
200.093489995006,16.073454,8.82391304347827,0.0121314197089775,0.903028455870106,"TR","Healthy",0.00599400599400599
200.093489995006,16.073454,8.82391304347827,0.0121314197089775,0.903028455870106,"TR","PR",0.097880447725649
530.865463245887,0.55501366,8.11799516908212,0.0172663184678797,0.903028455870106,"PR","Healthy",0.0167832167832168
530.865463245887,0.55501366,8.11799516908212,0.0172663184678797,0.903028455870106,"TR","Healthy",0.011988011988012
530.865463245887,0.55501366,8.11799516908212,0.0172663184678797,0.903028455870106,"TR","PR",0.842105263157895
66.0083072915818,16.726099,1.09299516908213,0.578974071147208,0.95221207298739,"PR","Healthy",0.53946053946054
66.0083072915818,16.726099,1.09299516908213,0.578974071147208,0.95221207298739,"TR","Healthy",0.53946053946054
66.0083072915818,16.726099,1.09299516908213,0.578974071147208,0.95221207298739,"TR","PR",0.53946053946054
83.0236171556156,15.898128,2.79625603864734,0.247059021038993,0.95221207298739,"PR","Healthy",0.71048951048951
83.0236171556156,15.898128,2.79625603864734,0.247059021038993,0.95221207298739,"TR","Healthy",0.316536404771699
83.0236171556156,15.898128,2.79625603864734,0.247059021038993,0.95221207298739,"TR","PR",0.316536404771699
83.0236227411721,16.438583,7.17306763285023,0.0276941572836593,0.95221207298739,"PR","Healthy",0.0293706293706294
83.0236227411721,16.438583,7.17306763285023,0.0276941572836593,0.95221207298739,"TR","Healthy",0.023976023976024
83.0236227411721,16.438583,7.17306763285023,0.0276941572836593,0.95221207298739,"TR","PR",0.904825824330468
83.023623152688,16.195824,3.9756038647343,0.136996221699902,0.95221207298739,"PR","Healthy",0.159440559440559
83.023623152688,16.195824,3.9756038647343,0.136996221699902,0.95221207298739,"TR","Healthy",0.159440559440559
83.023623152688,16.195824,3.9756038647343,0.136996221699902,0.95221207298739,"TR","PR",0.660720084868692
83.0236263641424,14.965072,1.66871980676328,0.434152291924642,0.95221207298739,"PR","Healthy",0.53434800493624
83.0236263641424,14.965072,1.66871980676328,0.434152291924642,0.95221207298739,"TR","Healthy",0.635364635364635
83.0236263641424,14.965072,1.66871980676328,0.434152291924642,0.95221207298739,"TR","PR",0.53434800493624
90.0083347026305,15.663375,1.31521739130434,0.518088762278605,0.95221207298739,"PR","Healthy",0.620979020979021
90.0083347026305,15.663375,1.31521739130434,0.518088762278605,0.95221207298739,"TR","Healthy",0.620979020979021
90.0083347026305,15.663375,1.31521739130434,0.518088762278605,0.95221207298739,"TR","PR",0.842105263157895
90.0083348867528,15.858132,1.1054347826087,0.575384140215396,0.95221207298739,"PR","Healthy",0.604195804195804
90.0083348867528,15.858132,1.1054347826087,0.575384140215396,0.95221207298739,"TR","Healthy",0.604195804195804
