"PC1","PC2","sample_name","Groups"
-0.0318639527290503,3.87211251671287,"S41_neg.mzML","Healthy"
5.28106842690827,-14.7416918795173,"S42_neg.mzML","Healthy"
-8.22135438883052,-4.30074299047083,"S43_neg.mzML","Healthy"
-5.32968954972965,-6.75048375065464,"S46_neg.mzML","Healthy"
-3.64432876092036,10.1331151179447,"S01_neg.mzML","TR1"
4.99127059002293,7.9778317922116,"S02_neg.mzML","TR1"
6.32425107409163,-3.14369219738227,"S03_neg.mzML","TR1"
0.966372703771202,8.48678914119782,"S04_neg.mzML","TR1"
0.968572381363531,0.422815976265568,"S05_neg.mzML","TR1"
-13.1552066758556,-0.0220425867069426,"S06_neg.mzML","TR1"
7.38009079294784,2.77886313350524,"S07_neg.mzML","TR1"
1.50113793685514,2.75318747201229,"S08_neg.mzML","TR1"
0.367578648920278,-10.2614737670938,"S09_neg.mzML","TR1"
16.0889384924072,2.06055735179331,"S10_neg.mzML","TR1"
14.4987210026334,2.81157414663131,"S11_neg.mzML","TR2"
-8.86503976427375,7.05004769161487,"S12_neg.mzML","TR2"
4.87800755961803,4.14352837590076,"S13_neg.mzML","TR2"
7.82858654947689,-8.23800560681738,"S14_neg.mzML","TR2"
6.52933822174431,-4.36975532008168,"S15_neg.mzML","TR2"
12.3457040051205,0.677226991557267,"S16_neg.mzML","TR2"
-7.2556461896894,2.60605461621313,"S17_neg.mzML","TR2"
-10.3440857750797,1.58303869847124,"S18_neg.mzML","TR2"
-20.4101851974991,-1.55517964874313,"S19_neg.mzML","TR2"
-12.6922381312741,-3.97367527456406,"S20_neg.mzML","TR2"
