row_ID,mz,retention_time,p_value,statistic,n_samples,p_adjusted_BH,p_adjusted_Bonferroni,effect_size,mean_group1,mean_group2,fold_change,log2_fold_change,significance
5202,296.257955839326,14.149313,0.020862582332765507,1,8,0.55229676987328,1,-0.4722222222222222,1.1753105791873403e-4,1.3411975869338127e-4,1.1411431247910435,0.1904797490996772,Not Significant
5733,305.170944370682,14.779933,0.020862582332765507,1,8,0.55229676987328,1,-0.4722222222222222,4.246813490232514e-5,4.942121459951676e-5,1.1637246305537883,0.21874971706597246,Not Significant
5750,378.320800431288,14.793266,0.020862582332765507,1,8,0.55229676987328,1,-0.4722222222222222,7.91927200118948e-5,9.821283107914901e-5,1.2401749941711482,0.3105437056203957,Not Significant
8903,415.041821975345,16.884853,0.020862582332765507,1,8,0.55229676987328,1,-0.4722222222222222,1.941576936918225e-4,2.3324563256093875e-4,1.2013205767223354,0.26462119078783797,Not Significant
8546,513.386581534014,16.549322,0.020862582332765507,1,8,0.55229676987328,1,-0.4722222222222222,1.1543075335960019e-4,1.3765680171751e-4,1.192548759416559,0.254048254516203,Not Significant
8616,876.660349171401,16.604132,0.020862582332765507,1,8,0.55229676987328,1,-0.4722222222222222,1.590000580827354e-5,2.1136488641508538e-5,1.3293384226633556,0.41070843233776827,Not Significant
5913,81.0704523119308,14.909035,0.02997397358655587,34,8,0.55229676987328,1,0.4444444444444444,1.5372593395632e-4,1.3370962632807873e-4,0.8697922522693617,-0.20125723692735914,Not Significant
2803,98.5123622538129,3.0268826,0.02997397358655587,2,8,0.55229676987328,1,-0.4444444444444444,0.0014107625812010837,0.003418214462906319,2.4229551509625007,1.2767677006692355,Not Significant
9126,116.0707787731,16.999384,0.02997397358655587,2,8,0.55229676987328,1,-0.4444444444444444,2.169460085617575e-4,3.0211106881621746e-4,1.3925633885548818,0.47774299957418753,Not Significant
8932,122.096539357716,16.9016,0.02997397358655587,2,8,0.55229676987328,1,-0.4444444444444444,8.798821189895701e-4,0.0010508513783948014,1.1943092781582687,0.25617648508431473,Not Significant
5884,135.080372671309,14.895022,0.02997397358655587,34,8,0.55229676987328,1,0.4444444444444444,0.00223125128379294,0.0020977372590401874,0.9401618160524753,-0.0890190071129927,Not Significant
8917,155.128958597292,16.89301,0.02997397358655587,2,8,0.55229676987328,1,-0.4444444444444444,6.670741804387413e-4,9.028483873880524e-4,1.3534452597074587,0.43663653871976765,Not Significant
3730,163.132752760871,7.691843,0.02997397358655587,2,8,0.55229676987328,1,-0.4444444444444444,0.00124928571210543,0.002092280205783216,1.6747811853679826,0.7439726159250449,Not Significant
5174,172.133018013106,14.131205,0.02997397358655587,2,8,0.55229676987328,1,-0.4444444444444444,0.00142309459720397,0.001912499976999189,1.3439022119518829,0.4264281653006893,Not Significant
3729,185.114665665916,7.6914005,0.02997397358655587,2,8,0.55229676987328,1,-0.4444444444444444,0.0022090969955651024,0.003631717208241174,1.643982684115758,0.7171951033554305,Not Significant
5323,297.057769406361,14.255002,0.02997397358655587,2,8,0.55229676987328,1,-0.4444444444444444,1.2390089824664626e-4,1.4272394275488e-4,1.1519201617954633,0.20404072878262483,Not Significant
6391,340.284073110828,15.20336,0.02997397358655587,2,8,0.55229676987328,1,-0.4444444444444444,1.5419198525652968e-5,2.045921011101264e-5,1.3268659896280983,0.4080226692296668,Not Significant
5971,468.38909466586,14.93105,0.02997397358655587,34,8,0.55229676987328,1,0.4444444444444444,4.2512395622999464e-5,2.3760078371155485e-5,0.5588976585055381,-0.8393439640260807,Not Significant
8574,491.373221334503,16.566414,0.02997397358655587,2,8,0.55229676987328,1,-0.4444444444444444,6.251031091580007e-5,8.596276035822927e-5,1.3751772963346656,0.45961763176705805,Not Significant
8552,523.851099748166,16.551222,0.02997397358655587,34,8,0.55229676987328,1,0.4444444444444444,2.7174409467627466e-5,1.76697064626856e-5,0.6502333190988124,-0.6209706107338631,Not Significant
8494,685.434466892536,16.480434,0.02997397358655587,34,8,0.55229676987328,1,0.4444444444444444,5.4025129514276425e-5,2.4833098271803683e-5,0.4596582830077512,-1.1213663567919057,Not Significant
8114,74.0607009641819,16.155567,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,2.178389567928775e-4,1.5630063740630697e-4,0.7175054439639026,-0.4789383168273581,Not Significant
9277,82.014209726988,17.027708,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,1.297653286148796e-4,1.517006122331725e-4,1.169038092473783,0.2253219400728708,Not Significant
9499,102.532847921283,17.037983,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,6.055444566889063e-4,6.354275461184213e-4,1.049349125566956,0.06949475220082324,Not Significant
5894,109.101442269077,15.001516,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,0.0012503137844460813,0.0011518895861519088,0.9212804021529869,-0.11828777111478783,Not Significant
8693,115.123163889625,16.675081,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,8.356280223414893e-5,1.8116709435080428e-4,2.168035172434275,1.1163881619892453,Not Significant
7897,124.087012810396,15.97177,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,9.578184921598275e-4,0.0012756345036466499,1.3318123570261886,0.4133908311647629,Not Significant
9487,131.552178930044,17.037457,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,1.260751756915089e-4,1.6271374389841876e-4,1.2906089006495625,0.3680518801366132,Not Significant
7220,136.021481243079,15.472147,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,9.413366607488049e-4,0.0011752853344305374,1.2485281657846337,0.3202283676653787,Not Significant
6188,149.023231776089,15.057437,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,3.137362059184938e-4,2.832229008564837e-4,0.902742162089073,-0.14761410562240743,Not Significant
7717,155.128974042426,15.775337,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,1.8413173470267877e-4,1.0964082850340525e-4,0.5954477574462897,-0.7479531583839024,Not Significant
5347,170.117404715637,14.292274,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,4.7676777710181883e-4,5.495820345770587e-4,1.1527247875640085,0.205048111419625,Not Significant
9190,180.538421347581,17.018597,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,5.3249320377308577e-5,3.680204642792369e-5,0.6911270635410091,-0.5329771207595777,Not Significant
7481,282.278686517882,15.699498,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,0.003653567701899085,0.0032405959603706625,0.8869675409836353,-0.17304678553440134,Not Significant
5300,284.257947349024,14.220151,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,1.252738767597425e-4,1.3748898734602125e-4,1.097507244943857,0.13423046341446024,Not Significant
5302,306.239830121647,14.221778,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,1.3171212898726626e-4,1.4603813948751873e-4,1.108767587392331,0.1489569888938346,Not Significant
5465,313.234490772634,14.459327,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,1.1283609960774266e-4,1.3587033263801187e-4,1.2041388625656522,0.2680017748076553,Not Significant
4446,339.177331077522,12.497576,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,9.947354614707932e-5,1.1252891695159226e-4,1.13124465056478,0.17791096998862888,Not Significant
5878,352.245220972779,14.894807,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,0.0013139377468102253,0.0011730242447778926,0.8927548109684643,-0.1636640915124328,Not Significant
7133,368.219155447951,15.425479,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,1.8719991803691768e-4,1.0423726554749625e-4,0.5568232435173376,-0.8447086599088851,Not Significant
4507,391.208685366722,12.774705,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,3.367354751479699e-7,8.976903878793094e-7,2.6658622394472755,1.4146022299387584,Not Significant
8776,397.328241327069,16.76302,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,2.544784779967536e-5,3.520060268640179e-5,1.38324478217175,0.46805648170653635,Not Significant
6997,398.231898656672,15.472778,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,3.284406889185225e-4,3.04001796884895e-4,0.9255911558519166,-0.11155301552141009,Not Significant
8533,535.399528951203,16.535187,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,1.398729204540325e-4,1.583272952314925e-4,1.1319367231166437,0.17879331170568466,Not Significant
5940,556.441139885768,14.901144,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,2.5807927801642276e-5,3.8652578216313177e-5,1.4977017338778178,0.5827503408192614,Not Significant
8517,557.412666641705,16.51703,0.04231527490571399,3,8,0.55229676987328,1,-0.4166666666666667,1.2133866225644868e-4,1.437302551851825e-4,1.1845379907140339,0.24432446969321794,Not Significant
7691,647.449027644431,15.813018,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,5.033303804513461e-6,2.978820023365487e-6,0.591822019702908,-0.7567647195363406,Not Significant
5483,708.48816307641,14.475807,0.04231527490571399,33,8,0.55229676987328,1,0.41666666666666663,2.353722401600627e-5,2.03644306774529e-5,0.8652010391541609,-0.20889269683012635,Not Significant
