"row.ID","row.m.z","row.retention.time","S41_neg.mzML","S42_neg.mzML","S43_neg.mzML","S46_neg.mzML","S21_neg.mzML","S22_neg.mzML","S23_neg.mzML","S24_neg.mzML","S25_neg.mzML","S26_neg.mzML","S27_neg.mzML","S28_neg.mzML","S29_neg.mzML","S30_neg.mzML","S31_neg.mzML","S32_neg.mzML","S34_neg.mzML","S35_neg.mzML","S36_neg.mzML","S37_neg.mzML","S38_neg.mzML","S39_neg.mzML","S40_neg.mzML","S01_neg.mzML","S02_neg.mzML","S03_neg.mzML","S04_neg.mzML","S05_neg.mzML","S06_neg.mzML","S07_neg.mzML","S08_neg.mzML","S09_neg.mzML","S10_neg.mzML","S11_neg.mzML","S12_neg.mzML","S13_neg.mzML","S14_neg.mzML","S15_neg.mzML","S16_neg.mzML","S17_neg.mzML","S18_neg.mzML","S19_neg.mzML","S20_neg.mzML"
6205,66.0083072915818,16.726099,307947.84,273511.25,77478.71,245966.66,248553.5,213901.7,86451.2,268985.03,115313.95,145171.36,172101.2,100032.55,207308.89,207761.81,403876.9,189174.81,248442.02,96526.29,61947.242,238542.25,24208.729,180465.4,85766.695,137087.11,92849.34,33773.42,130227.14,172836.22,385978.4,92784.34,490697.06,105066.96,127700.016,151616.72,151250.19,36957.66,489397.28,111361.69,176731.84,182411.34,53232.684,351891.25,120965.5
4034,83.0236171556156,15.898128,1891662.5,919926.06,4087472.2,2898916.5,1122582.6,3419192.2,782582.75,1966544.8,2010934.4,3518719.2,1673285.6,1184117.5,1864001,2199733.2,2052330,2012899.2,1890238.2,819447.94,342647.78,1395478.5,808898.25,5597238,1559659.8,855396.75,2674450,395220.8,1917056.6,900478.9,1098224.2,599444.9,3046767,2379648.8,1049881.2,2169260.8,2219395.8,1592723.9,1637726.6,1472805.1,857429.7,651085.3,2533973,2908011.2,4517599
3564,83.0236203032718,15.6313,1156590.9,916472.1,265927.6,374341.34,826780.6,1085337.6,1020400.44,487458.44,422319.3,904749.94,821559.8,550415.4,557350.44,404593.66,1876091,535920.2,542177.06,3246834.5,2791586.5,1225001.8,4413661.5,291307.5,500648.53,980975,345771.34,547549.3,799425.7,3607664,1249012.9,744747.8,294819.4,769078.75,523915.53,304484.78,1988220.4,1451771.8,1372865.9,2194094.5,773287.6,1322735.8,810604.75,1343300.8,739464.8
6267,83.0236220138386,16.636652,697595.3,448247.8,2045208,1565608.6,1815518.5,1328455.6,724738.7,242274.14,1451062.4,1977706,1601715.9,2843145,600557.5,1152551.4,1634331.1,713961.1,770209.06,668280.6,725651.6,1018518.2,2516635,672038.1,993190.9,2792843.2,625231.9,1097348.6,412020.8,745938.4,2603976.5,632551.9,2880442.5,1256623.6,1130224.4,398128.34,1628723.6,2255551.2,1343506.2,2797497.2,1855127.8,959053,2047271.9,1339402.2,2909880.5
3407,83.0236221481593,15.403147,353159.47,458204.97,407349.75,556288.8,403204,694914.94,393657.03,78664.92,1071006.6,535665.6,1227225,1213208.9,233522.78,306676.25,330784.44,789594.44,505961.97,580286.6,474136.62,139161.27,160187.22,1183500,599749.4,291048.8,269967.03,609604.8,92070.16,65444.582,384063.6,551493.6,418251,639813.2,497393.56,250956.73,491572.4,318782.7,542382.6,474448.78,232347.83,688511.6,723866.56,871126.2,422069.75
3137,83.0236231689375,15.1884165,67639.92,236117.94,387472.4,294862.84,419872.72,190592.33,226300.4,462212.56,164605.89,253033.53,399532.22,183984.16,455992.97,322771.8,297708.3,188737.08,268107.12,375724.53,638721.75,326822.12,420144.47,355751.84,517069.44,696694.2,396278.53,208810.78,310799.28,277958.78,362881.84,230225.94,267334.06,146928.45,151920.8,200317.1,197375.4,323000.5,301430.94,167388.67,381206.38,303171.12,165758.08,1582980.4,274704.7
5112,83.023623152688,16.195824,190285.72,432519.84,1417625,76744.29,448542.9,1007116.9,2754757,434827.5,1887841.4,1677114.2,1439168.1,526756.25,857520.9,1992015.1,1710317.5,698933.4,618754.7,3747295,3660013.5,538582.6,793633.7,4956115,1028519.6,1233156.4,282532.66,3913368,1938355.9,633605.7,1763594.5,881351.6,1085041.4,1081589.4,1117408.9,1257535.1,1168652.4,879561.2,231015.56,891551.3,1646557,2006566.4,2054429.4,4955187,136230.06
5545,83.0236227411721,16.438583,2387775.8,1820157.2,1352035.2,2294285.8,1820005.8,1994212.4,142570.48,1536885.2,411076.4,256147.69,461462.75,81430.28,157700.31,785477.94,2419587,252510.02,2385292.5,683659.06,2544720,1661406.1,965504.9,263821.2,2138835.5,1296139,1450480.6,111419.164,386410.6,1478816.5,1506056.6,101629.28,714486.3,411949.75,998362,797189.6,1445558.8,491884.94,756072.4,529065.4,412342.3,582671,225653.6,598752.9,2517786.8
6929,83.0236292012907,16.899805,294210.3,109581.14,370529.12,338533.03,331144.25,333616.34,491370.06,309494.97,478385.4,459574.78,341103.38,675056.94,513929.06,546967.9,174591.86,689655.06,459560.06,429580.94,392159.38,432348.88,191340.81,357816.66,72825.734,661289.8,132692.27,341006.75,374465.6,607581.1,688439.4,764418.25,832620.94,555029.5,800427.94,761005.1,806367.06,151902.03,407971.28,97228.19,624502,396766.03,760620.4,916413.25,756124.9
2995,83.0236263641424,14.965072,236068.03,153250.84,332600.88,128344.33,251991.03,203243.25,70768.555,104779.22,105994.77,150930.39,208525.55,202635.22,101617.94,159987.92,158102.05,39522.04,177991.92,257405.38,443885.56,623015.06,321154.6,248892.6,88940.89,166691.25,187034.77,147288.2,20591.33,129999.37,156136.66,220102.19,184424.12,255082.97,153229.3,140415.47,136632.73,151323.05,162992.75,66464.65,173319.27,268862.8,126830.94,136104.03,146478.4
4597,84.0076321845089,16.031567,140565.72,212038.25,262398.47,181989.14,201212.28,58043.406,59611.188,72480.75,261459.64,356152.8,287423.56,275402.25,276212.16,166651.97,131730.1,366843.62,111341.82,388487.28,220153.36,425123.2,78854.89,208240.42,264916.94,199338.84,288733.25,60292.918,341832.9,128447.87,221343.11,281880.16,126736.35,524717.2,510116.1,116782.734,94762.6,68739.75,261847.4,51605.766,232550.44,331164.9,351474.84,288087.75,87308.21
3617,90.0083347026305,15.663375,204731.77,109101.195,147057.19,238970.75,259872.55,381686.06,170144.27,77411.46,194911,438751.22,320624.56,128762.805,157497.27,551885.5,266456.88,184672.1,130151.11,370269.72,291960,437553.75,431145.44,185665.38,94950.2,237489.9,235009.11,163120.11,208728.64,575550,94567.914,229995.02,340265.75,211153.66,123953.984,111923.09,223104.66,286743.3,200304.34,95046.47,385047.8,386801.9,94580.58,393496.03,251183.05
3812,90.0083348867528,15.858132,196144.73,347177.16,679304.94,673182.1,174965.48,488686.16,320225.34,212826.97,814984,612945.25,297423.16,468072.6,561156.25,44514.164,666627.75,299966.88,139455.47,429313.1,1017910.7,265054.4,447261,253417.97,380870,336962,340690.78,467824.72,135512.25,325226.28,813862.2,215696.5,212285.72,229363.08,318880.1,700371.3,123716.625,362278.34,132534.73,379011.1,268420.88,299655.38,209751.1,85902.125,631717.2
6883,90.0083363750148,16.79387,439710.38,303013.5,696239.1,891903.56,345008.9,906174.1,1527802.9,987672.5,649969,1499389.4,395958.25,473807.3,604396.3,630906.94,185191.9,564035.4,773668.5,1373937.4,741186.94,689117.2,818535.5,1595137.6,1533232.5,973139.8,430350.84,430727.56,876940,1084996.2,883481.7,1133781.6,1341273.2,839338.56,758323.5,911205.2,447361.2,194474.89,814573.3,899497.94,1195531.6,1144583.9,2958604.8,1435508.6,383613.34
6270,90.0083371918715,16.609215,745850.6,1074236.2,605996.8,995790.3,1082726.8,917153.25,433085.97,1116353.5,458582.84,391918.66,563444.75,1185025.9,357889.1,238150.42,2498788.5,476554.94,973770.75,687860.75,1241423.8,1486788.9,731327,394746.66,1149348.2,655068.4,307442.2,479679.28,427453.22,470617.38,2075008.8,339831.78,430549.3,841473.56,409444.7,246497.22,828812.2,1095490.9,1228063,617413.06,504914.88,309589.62,292956.75,809168.9,951492.5
4497,90.0083387157839,16.111357,730808.2,507946.88,829823,853900.8,1021148.44,330953.4,563883.44,465507.16,1062041.5,908050.44,309121.3,919420.75,562576.4,734014.44,694894.06,482990.6,1565010.8,3395733.2,468978.38,371616.78,1255322.5,788922.9,576811.9,523356.7,366369.94,651876.56,1218800.4,291787.7,887161.8,1133333.9,356708.72,518140.06,495034.5,732433.4,672380.44,799505.44,846509.75,501686.75,424929.03,557940.25,281461.78,1440561.4,684967.1
5358,90.0083416795648,16.3404,80480.125,237936.75,608107.94,187816.66,625825.25,1090677.6,945971.94,54720.613,237639.56,80680.7,230972.14,389238.4,479421.88,587653.1,210188.56,437303.12,536537.75,280229.56,259288.23,44267.727,165638.81,671497.8,113443.625,256381.12,359193.06,641555,493497.84,332544.75,259995.53,574543.94,440737.66,396521.94,232076.95,628099.06,485698.88,398516.06,447663.47,302826.62,285227.25,822651.3,54168.305,391164.88,344468.84
4088,92.0239945779022,15.929466,453634.44,318948.94,792166.44,402144.9,343932.34,826385.94,137764.67,301800.25,404150.56,275575.16,453478.8,340068.28,215549.08,698793.5,321832.06,450857.28,428757.34,1022311.4,771983.1,193462.7,270292.5,185791.48,206846.45,231046.19,479744.1,55018.86,214741.73,247942.69,331010.03,129612.89,679498.3,719109.44,133211.1,532606,309145.62,503243.44,408495.38,474104.2,281640.6,196678.44,432646.47,1023962.1,889799
6567,92.0239936879964,16.705269,133696.34,154675.48,347039.3,492863.03,589688.94,467454.5,270833.25,92782.05,305748.5,215812.62,239264.58,694170.94,190116.45,305499.75,841832.9,242011.69,204803.81,642442.2,429473.22,344210.22,269367.34,221399.98,299339.03,415632.56,201193.06,401659.8,548966.1,244204.69,813494.4,378059.78,895433.3,310740.3,161648.22,111239.48,262028.45,247874.52,411765.16,126343.81,339765.5,211928.3,288710.16,448526.1,483434.06
3537,92.0239935207597,15.563347,87059.98,208795.48,92960.97,218281.53,302708.9,170387.66,101677.13,135684.22,250935.33,236814.81,296849.06,138013.75,163229.23,104130.83,406879.9,189937.92,109880.98,369525.8,340227.2,200742.45,854294.56,97901,113570.086,246963.86,99111.49,133199.44,65872.21,291039.9,185521.88,178905.89,100925.07,286497.12,155263.36,102206.71,64062.63,50876.867,81018.51,188843.11,196910.75,216445.72,204472.27,542334,171788.75
3269,92.0239925169818,15.331539,153847.66,74864,89955.97,93893.61,94647.75,106939.81,82240.945,10943.396,11907.607,117225.625,54446.535,102372.56,75592.48,14057.973,49356.184,9445.109,110094.664,40299.42,56741.297,85092.875,376462.22,269864.34,104265.92,51157.94,39838.664,60576.938,44406.97,17229.986,36230.785,76715.36,112689.39,81741.55,63610.426,72500.05,108657.48,31493.525,54997.71,47357.13,78975.984,61184.926,45934.156,24747.695,93690.14
4458,92.023996722145,16.172365,254316.06,441078.03,371907.6,240645.55,891054.44,201816.67,353481.06,129421.41,662133.25,258053.19,337170.8,244863.28,374470.4,269672.12,342913.1,236381.44,341139.22,1292256.9,293671.34,225495.9,339373.06,323172.7,142629.14,156477.1,232975.55,1148783.9,517910.1,127948.47,611080.06,190163.66,263534.28,343748.62,325803.38,222773.27,164861.81,75261.68,53211.14,315892.12,248239.9,545059.7,266795.4,830483.7,408551.38
5890,92.0239967305958,16.47494,173821.27,268843.4,367166.97,410940.88,370959.2,691175.3,556172.6,449429.4,343381.16,301975.88,522619.28,131816.06,657068.4,123699.67,504222.44,537118.75,226942.95,383042.16,633288.6,504949.16,856267.06,460494.8,667585.8,442314.22,155300.84,398305.47,238264.73,308635.4,443628.03,202386.02,284829.72,129674.37,219086.33,374701.94,431991.9,337703.6,262558.72,157053.53,333342.62,149566.92,406334.12,834581.56,304934.72
6698,93.0080087045266,16.673315,94254.3,66952.586,120456.39,223460.62,172255.14,188705.67,114682.92,69549.77,125908.14,262831,204997.02,165171.81,78227.94,103840.89,131918.14,100387.3,193438,235150.9,158880.88,90922.13,86763.37,84248.586,47959.55,59993.043,105214.04,59045.473,204634.12,54993.902,219057.28,85677.96,260169.06,139775.61,134576.06,48464.453,85592.914,237389.02,134979.16,88539.94,139823.31,136521.64,143782.73,175484.38,124187
4374,93.0080111058288,15.911882,189639.7,88739.086,103398.39,23239.684,69912.77,26615.605,85798.164,89212.445,196589,231091.3,120200.62,51750.664,40765.566,147330.42,151301.9,44951.67,131056.305,172638.78,281404.78,35136.91,204099.84,68164.87,34522.99,103970.6,85462.77,108562.86,80387.55,79535.9,69668.33,44573.508,94939.49,141302.86,26957.879,145612.02,119737.2,145044.11,40354.79,114019.336,104163.35,27335.273,60776.92,12555.543,58797.44
5047,93.0080121224381,16.164326,75423.23,123230.11,122434.95,93077.766,212280.9,78004.07,115707.91,42356.59,161881.44,99700.625,13731.708,17818.277,69543.83,106028.33,59474.723,94202.89,63325.31,140605.61,172830.78,11943.874,18180.826,196352.92,46288.28,69072.54,39876.344,50058.17,201687.44,52611.484,32161.234,111757.74,23968.498,151374.78,59859.16,14109.837,99961.33,99634.9,58132.117,91527.39,83221.57,27286.555,80802.33,161541.5,149482.75
6441,99.9243857264828,16.872686,880896,908361.8,972594.2,1090888.6,422146.66,1027728.94,451822.78,1014171.5,686005.75,1018392.9,1046695.1,985594.1,993075,459081.38,450266.12,1085773.2,1095209.1,295585.72,715811.94,991459.56,659817.6,642590.75,1035152.94,934210.7,433159.6,1244575,1090697.2,645205.6,1003226.1,986003.7,1027538.75,871414.3,1079859.9,1117738,957019.25,833257.2,969280.75,1032367.1,1168269.8,1189097.8,454131.7,881577.7,1080272.8
6214,104.024067202153,16.659138,10553.736,102597.15,9360.29,160534,115515.35,54540.555,16044.574,129757.8,48669.746,62795.223,36444.324,61271.035,17624.904,25702.477,398716.72,94529.1,88472.11,22050.377,18306.184,99875.82,19133.729,196877.53,32645.848,51165.605,23556.088,42347.656,45998.69,121006.08,8163.2295,53420.184,19150.312,22251.412,58969.38,28476.227,39984.65,21572.707,96119.484,70623.94,39737.87,31655.244,44993.742,17189.25,204998
2990,106.039689846517,15.080238,1426644.5,1370440.5,1937432.1,686882.75,4681098,1552463.9,1393491.8,865285.8,947873,778454.75,1299821.8,1050274.8,541626.44,1284642.9,795201.6,1472066.9,975984.75,2134578.2,3762260.8,1460722.1,2420186.5,1551385.2,811599.44,1192307.9,971427.56,1632559.4,1355801.1,2573271.8,576710.56,1215273.8,938669.2,1103216.5,1357198.5,660365.25,1894017.2,931815.9,2731723.8,1344484.1,1181283,914165.6,1687099.9,935192.2,496165.06
3169,106.039692661568,15.422513,4731817.5,4113977,5081224.5,3020789.5,2228233,8446479,2563838.2,3726639.8,3000810,3598965,1931824.1,8643252,1759529.9,3739799.5,1987905.2,5353371,3745084.2,1433952.2,7122678.5,4062663,2590445.8,10505511,4319420,4325171,2240283.8,4715997.5,6435387,1158401.2,2672454.2,3672184.8,3310353.2,4875345.5,5047015.5,1771637.5,1669410,5311442.5,1893682,3592987.5,1847953.5,7234804,6106605,7076385,5498212.5
6723,106.039693697103,16.65259,8417484,5706411.5,11514946,11580515,18508618,36950136,10877360,19520286,19889510,35756750,7919316.5,42735424,7743699,15457953,36548948,14833719,9996088,23102748,21226856,35548890,29176836,29451840,12952875,25017996,13986141,9165711,16803060,19633438,51643610,13715934,10808303,4950901.5,6188601.5,24362800,21435030,6469232.5,17772108,9431469,19446320,29755992,26886826,14360026,12673411
4014,106.039694832597,15.965446,22846466,6187801,48212544,34678970,10332306,34622196,10498929,9062633,23568776,22441506,20873292,20839260,26073624,26037798,12124328,18904592,27150168,3556303.8,25426488,9304281,27250186,7747661.5,18073430,20567776,29708980,20106630,9068868,12786362,32679038,33061864,18329560,39134004,11928616,12627942,25124104,30889874,14728256,11833036,10268874,27248216,21770688,39419828,50051296
2771,106.03969566512,14.728031,391145.66,797509.5,404189.4,497053.44,359753.4,918172.06,501829.47,623255.7,168633.11,433935.66,747477.06,422570.4,549228.25,444133.38,355669.78,477368.84,530562,587751.2,760218.9,599641.6,334845.94,324303.62,387896.88,550711.1,215112.23,679682.4,545148.75,1100901.1,109020.555,437031.75,597495.6,524021.97,436238.03,267715.25,444019.44,548501.3,136168.12,670867.56,884794.06,438408.4,427648.78,1317139,699596.2
3589,106.039694353573,15.629949,9719502,15326599,2121426,1656474.8,9821657,4063963.8,7845908,1455744.8,9225596,5204189.5,7395039,4822738.5,5783097,9847864,15638159,1577451,8011266,32922180,4089445.5,3071861.8,41695944,2196695.5,4149516.2,14691761,4854502,1570950.5,7755853,22487772,6426109.5,7708694,2957410.8,3213963.5,5970918.5,3780545.5,17634934,1412691.9,1391177.9,3427031.5,6723738.5,7675300.5,9003546,20801196,1749799.5
2904,106.039694584803,14.862858,910291.1,211620.94,796091.25,582376.25,165364.47,540976.9,469968.47,350220.94,536135.06,847914.75,158181.25,635641.2,186829.02,250730.92,1113390.6,99237.805,931639.44,1412671.5,239972.1,741264,2709843,2582564.5,1640044.1,795515.94,957734.56,301600.03,468407.5,493771.38,1080721,120275.93,659973.75,545703.25,113880.95,574846.75,133679.9,614235,1048149.75,684571,577542.8,91971.56,589989.06,1914309,179079.69
6899,106.03969761173,16.894886,993384.25,6467223.5,4784908.5,1419810.4,1314514.6,5788330,5351822,3337811.2,13708561,5567160.5,4926776,1873104,5013576,6792894.5,3248347.5,6096588.5,6379932,7507308,6383666,3110427.2,5799574,2599125.2,8024814.5,7372726.5,6411999,6945302,4699067.5,5305968,7923904.5,7918521.5,7116956.5,4961617,11473037,3083346,3158883.8,3487866.2,6555271.5,3734632,6500397.5,10011382,6290957,6729469.5,9329891
4991,106.039698776322,16.245905,24090980,6694088,9068256,1431164.9,2744585,3670464.8,11856926,5286963.5,26558170,26860326,17884588,3781372,29426514,25989354,12678149,11254264,19392076,74574180,23310060,9844619,29623562,20137360,8950834,14822554,14649676,12920896,36007490,4246247.5,23218156,7459410,4848892.5,10850388,4691966,9649605,14868961,11044278,4623724,3845407.5,6123809,14099224,24929028,35544516,14709042
2631,106.039695845106,14.173291,18870.992,42387.734,91933.55,25703.992,44018.336,24917.402,79439.24,15762.309,53115.41,33496.883,47164.625,51266.97,22111.465,31267.555,62043.6,15753.01,55861.895,184195.08,119700.73,18019.707,167038.95,179671.12,34140.773,39401.633,44596.76,81546.41,19722.486,19302.668,46791.383,52927.766,56781.992,23023.734,27203.643,18277.992,31188.555,42307.01,16224.705,27815.395,25953.521,28426.523,18928.846,54717.258,21142.16
5691,106.039697129953,16.441238,10845366,18400700,17816670,34384500,31470682,26119302,16697629,19304452,8348799.5,15601503,5014265.5,3614992,1610439.5,10305399,19706724,13966875,7997070,12386367,28117064,6777497,6806561,5634930,29784986,1173833.2,9613755,9725070,10171661,19178492,1118029.9,2169793.2,20281570,5277929.5,7697053,1839169.8,18686602,14506799,9764895,22289946,8786874,7012318.5,17754378,3908951,16390185
2738,106.039698029894,14.479559,238522.3,173240.03,36791.902,169365.03,67844.55,65525.977,50297.094,42654.562,139557.23,80985.39,73882.28,139655.98,81165.22,119923.39,73341.87,93669.13,115315.34,90215.08,199662.5,47842.195,175781.84,72346.19,56757.664,328441.62,32816.07,359563.84,57187.24,80752.33,74296.94,41653.336,64679.664,55503.49,285436.72,62038.78,109273.63,62162.363,142405.33,221880.06,48278.73,83937.016,122682.34,210859,124831.17
3978,107.034980577743,15.738287,811672.44,724231.56,2047578.1,737839.9,1769148.8,1046313.9,771081.6,313518.6,690565.4,1923551,767268,738684.2,690080.56,626024.9,1055000.4,733944.2,1189467.2,1105442.8,3605616,1585792.5,3451400.2,2136125,682833.06,581082,782765.25,1092996.6,894834.9,2092451.6,1259805.8,427006.03,796382.1,1220137.8,857017.2,484613.7,1762316.6,1229529.2,626261.7,1728031.6,1340320.9,1016113.4,531366.9,1162236,1196655.2
3549,107.034983043922,15.499021,360503.72,517326.6,276244.4,405097.1,1251064.4,729288.06,727702.7,320553.5,599372.06,401341.22,552220.8,726806.5,427760.03,199219.88,139781.34,741563.7,325404,1483482,278665.3,78082.4,172131.19,652100.7,293065.03,728329.8,175193.3,411139.34,448195.3,288300.16,443029.22,508654.88,284389.6,321018.4,240818.89,301902.62,176644.77,341199.3,272785.75,188346.44,155225.22,432156.9,383995.16,507227.66,456844.5
3267,107.034987400118,15.282515,385252,175836.25,217482.22,204227.34,185917.53,93047.2,187037.83,90281.336,68979.92,238953.27,136405.72,158783.11,178357.23,135714.97,163632.1,105619.15,196046.28,48970.367,232734.7,228104.48,158809.3,482868.6,358509.84,123223.336,103587.12,145169.77,91929.84,95015.67,185906.5,158827.38,280357.4,206076.78,147834.25,182005.97,264028.56,192217.97,125273.41,257873.42,191787.86,171129.36,57270.617,643526.2,215065.2
4929,107.034989531831,16.056097,659236.94,730550.4,1111636.8,1346122.5,1120632.1,1719717.4,881030.06,542420.44,1590188.9,485384.3,539922.2,1778413.8,348825.34,669382.6,384945.9,591015.4,1126014.8,1008167.6,1064602.6,779256.2,1207703.2,971885.94,798550.44,548078.6,776471.6,553786.5,887984.44,591198.6,622221.5,529076.8,888913.06,799904.2,1038606.6,1077377.6,465382.47,610726.8,517452.06,462566.5,1164967.6,299465.22,980227.44,1016168.7,1047409.44
6517,107.034996313243,16.690554,419456.25,727923.9,523176.97,720122,376482.2,956813.2,803462,726201.4,584559.4,259448.55,463521.25,669387.25,353849.94,736102.94,1767005.2,616389.2,1047266.9,1286219.1,928560.94,528988.8,800872.56,423188.94,631131.06,645489.9,457182.97,435914.38,972987,458292.8,846350.9,608073.94,567526.4,643656.56,677577.3,337169.97,999096.5,668130.4,632540.25,686776.56,805734.1,471012.84,655328.9,836864.56,852212.9
5283,107.034999540565,16.291113,314246.84,262238.16,435620.38,323814.56,416222.94,739629.06,142261.94,558013.7,420255.97,550760.2,270181.66,1098979.1,862718.94,783673.5,985878.5,69909.56,759793.94,939453.7,1074132.2,323900.62,623271.06,1079140,421199.66,510281,552711.1,643205.25,306307.94,458062.28,931797.94,319856.44,220824.39,351564.5,589332.4,496953.78,807004.5,584531.94,708588.9,289478.1,304210.8,646839.6,467880.4,712203.7,785314.8
5776,107.034998993128,16.478008,69681.73,516908.5,812975.5,1158423.2,411232.7,542581.7,819651.6,436108.44,390764.94,533254.4,109586.94,137477.69,313726.72,490498.4,94290.84,1076919.9,179258.58,576703.25,1302420.6,481652.3,134113.06,161003.94,222136.19,194436.25,207340.22,260669.55,428144.56,411256.06,209631.77,120076.18,555652.94,209224.4,264976.3,136651.1,138087.53,726905.4,123345.914,496106.97,267321.56,1007488.7,708670.4,192767.78,225472.81
7069,107.035010450969,16.97614,153943.05,31507.37,247284.84,177383.64,62408.312,290204.94,222246.73,45045.434,63683.45,37851.004,259471.73,342050.7,272115.3,199826.94,59164.51,174974,229942.53,155318.73,763245.4,175956.58,427064.34,135262.77,103643.7,243237.95,261324.98,219822.97,226714.23,67475.34,124926.82,90579.37,380711.78,257356.98,83547.9,161377.77,187532.31,38751.637,155914.69,227162.28,342286.6,226348.8,169614.2,190675.69,37259.9
6456,108.01897619817,16.653759,164342.98,61851.637,114138.66,124367.42,50517.387,182324.66,185918,74028.26,119807.99,62336.47,109366.234,97963.336,109282.64,98085.87,212582.3,79502.02,108709.43,196638.48,164625.25,88779.78,104245.3,79061.36,44934.215,193737.94,73563.445,90991.01,154801.28,53232.97,167053.81,91602.72,171907.38,115863.85,87893.95,88010.95,49724.848,132477.42,105560.23,77324.54,95747.266,194600.6,43529.703,160985.38,108447.195
4616,108.018975895013,16.0746,78738.734,127285.07,124695.86,127894.65,105725.69,185031.44,65744.59,107641.67,213686.44,107410.41,106958.86,88116.77,152819.38,100719.836,195571.75,97276.22,235209.42,127187.734,195432.9,77961.61,14629.449,89154.68,82786.31,90045.914,38353.984,79126.89,257456.88,105562.44,109032.09,82835.72,87376.805,132033.3,49510.52,90445.39,65663.94,128224.13,127669.266,121242.26,110239.19,86108.23,78394.34,222055.38,206667.34
5520,108.018976070027,16.447096,64448.664,71183.72,29136.992,149279.78,67413.69,231547.42,132072.38,135431.16,85756.04,210316.34,98116.05,103909.57,120122.64,101041.69,198906.69,50945.85,77321.46,40158.17,161267.31,124064.3,169923.92,101047.586,114924.63,78623.53,93893.21,140863.2,82052.01,83741.51,122301.71,36328.996,87107.14,46180.824,66238.7,38002.32,182339.12,84442.48,59218.145,64075,11023.26,82304.15,25929.445,112754.08,85268.76
4133,109.03938577152,15.837658,34559.836,195249.5,148761.5,116260.43,263222.88,240129.86,207641.12,79680.94,649005.4,132375.27,225681.45,300042.75,138176.5,309166.38,263182.4,188554.02,126233.38,30918.83,95685.53,47005.44,252520.73,116806.91,34380.938,124326.45,332736.3,20612.334,25252.975,178822.95,630913.25,64100.695,147866.53,54233.656,67977.19,292000.78,53085.465,282818.5,26656.041,422122.3,9230.813,72148.914,75087.47,23498.19,28182.654
3536,109.039387809338,15.480521,105166.51,106823.9,123457.43,41858.52,278054.5,126480.81,161504.95,81698.81,9701.227,242475.12,221182.67,14179.054,280998.25,203625.38,152507.14,24757.4,176049.7,443346.78,161245.66,32138.146,609920.75,690020.8,113208.805,140954.94,90437.445,85260.67,108828.64,21372.232,41420.605,145870.5,50712.723,242218.62,267206.56,96884.16,46227.973,53836.754,148369.73,19651.023,100718.09,173557.25,466167.3,78639.27,50516.57
3041,109.039392301827,15.123617,27435.246,54741.062,198526.14,30700.545,99421.24,10511.3955,50626.105,11929.793,36853.547,54954.586,64233.543,18818.842,121153.164,24495.492,31843.38,46024.992,166586.12,83696.91,86228.53,10474.575,57910.312,110764,53124.305,44847.105,18643.842,22415.512,50369.688,111544.266,22859.256,29739.84,88615.695,13905.463,52166.21,11494.159,33929.91,52724.67,132779.48,20026.248,34531.805,32401.734,88464.23,54659.24,81057.95
5625,109.039395718485,16.426043,34334.754,216737.83,130775.04,41110.703,31128.49,21308.705,91169.11,443709.44,75100.73,30723.154,26133.99,89268.92,65608.69,39543.258,45967.906,19067.537,29149.928,276825.03,44722.418,69770.734,565840.94,40612.832,355362,29040.365,66594.39,92172.016,104565.78,224719.08,18081.027,31130.256,177278.44,43588.5,46206.035,24045.723,389414.8,51594.137,163875.36,17235.705,11470.804,20052.547,25318.996,45192.184,60713.17
4188,110.034644210881,15.957519,550666.25,178474.56,298578.56,338898.2,503086.44,674053.2,161360.34,365405.12,456060.84,353878.78,165707.27,541625.4,335403.34,236060.8,221647.95,177370.75,209656.14,304912.28,264279.97,178771.69,365988.06,467637.06,202114.95,161407.12,405696.25,124840.78,391491.28,128327.12,839867.3,264120.38,267562.6,785454.4,193418.23,297571.47,433900.84,606112.44,440005.25,766367.5,148815.5,322475.97,920679.75,746447.5,1084120.1
5242,110.034644616621,16.271584,365841,335322.7,437941.34,95785.94,176488.12,167095.78,375631.47,101418.66,64770.785,232229.28,429050.72,551256.5,227866.53,459425.28,137743.84,241293.25,104591.39,347867.38,538151.6,201767.12,357610.06,418752,438582.78,191547.73,396884.25,209022.28,196528.86,182179.88,526547.9,235541,247665.27,257970.81,205991.14,98127.35,374261.2,197634.67,389900.53,217720.9,173557.08,49800.96,692310.8,110350.46,620872.7
6212,110.034646072653,16.673256,367826.16,115805.91,241323.97,219275.58,165766.02,329944.84,185725.84,571356.56,370773.72,165872.47,123593.29,228695.53,221194.92,305371.22,999469.3,347685.38,167900.6,1016891.8,366263.12,159366.03,712418.3,197910.48,251997.3,1223761.8,235251.97,291792.44,534228.44,220495.75,256259.31,225762.36,210303.5,481546.88,138288.98,265105.66,418325.8,219716.66,161632.17,284231.03,237191.05,246550.14,861353.1,513460.84,567397.56
