"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",9,0,0,0.000350870283569739,0.000262285356216648,0.000234246617507346,66.7616006474331
"TR",10,0,0,0.000134555004824091,0.000121802044232744,4.58638919149565e-05,34.0856083167744
