"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",9,0,0,0.00110362412735013,0.000860895748028912,0.000664029678626282,60.1681009113728
"TR",10,0,0,0.0023280204754925,0.00228270184640184,0.000576417674920406,24.7599916318805
