"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",9,0,0,0.000581342285823833,0.000532496067724401,0.000293912217556326,50.5575157223968
"TR",10,0,0,0.000273897964036728,0.000255802861235736,8.47803420253729e-05,30.95325747438
