"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",9,0,0,0.00109503397906118,0.000969889611002766,0.000339030467998707,30.9607258296562
"TR",10,0,0,0.00269619566628098,0.00261479197390584,0.00126482167354269,46.9113458403903
