"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",9,0,0,8.91856059665425e-05,8.91025437081601e-05,1.99959356871678e-05,22.4205862262899
"TR",10,0,0,0.000109103889112905,0.0001105160940666,2.14343196934322e-05,19.6457888602404
