"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",9,0,0,0.000935993746087197,0.000768067372987869,0.000381681746389281,40.7782368188733
"TR",10,0,0,0.00051198058288529,0.000511721632156492,0.000169609469508382,33.1281058653709
