"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",9,0,0,0.000385536778800715,0.00031889131612596,0.000286995702602189,74.4405510402777
"TR",10,0,0,0.000482969463555616,0.000450960756984385,0.000221037798578699,45.7664128393173
