"Group","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"PR",9,0,0,0.000794827010180089,0.000633212313979445,0.000524119989916436,65.9413914227302
"TR",10,0,0,0.0014551123006754,0.00138126659728151,0.000778094604910898,53.4731652360947
