"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.00570631535234128,0.00436943016949569,0.00424906003921667,74.4624118516916
"TR","2",10,0,0,0.00573842787054675,0.00477635336412517,0.00444383677755675,77.4399692355695
