"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,5.04507547605449e-05,4.25601228358802e-05,3.34231971213004e-05,66.2491518312013
"TR","2",10,0,0,4.61342573237909e-05,3.4360535374547e-05,2.86556049192686e-05,62.1135064950773
