"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,6.0976288717514e-05,6.37032023868292e-05,1.73488525870135e-05,28.4518014328255
"TR","2",10,0,0,6.08087973164038e-05,6.26214701912522e-05,1.53880834708665e-05,25.3056862657525
