"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,3.1670978501888e-05,2.77947807961437e-05,3.19691169400889e-05,100.941361626017
"TR","2",10,0,0,5.31619179755234e-05,2.20234832322682e-05,7.16524571280857e-05,134.781550133454
