"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,2.44133240369782e-06,1.11422392406799e-06,4.15979690508733e-06,170.390435107755
"TR","2",10,0,0,2.88339585159693e-06,1.24693250657964e-06,4.4271752248356e-06,153.540320257576
