"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,6.24638415337308e-05,5.37280571084823e-05,3.2473579798339e-05,51.9878044657293
"TR","2",10,0,0,6.34050108149949e-05,7.86908212968531e-05,3.3822683036184e-05,53.3438644697544
