"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,3.36818066006641e-05,3.55195612902811e-05,4.62637158997832e-06,13.7355209143891
"TR","2",10,0,0,2.70689896877597e-05,3.11186592082667e-05,1.03947575430808e-05,38.4009808381625
