"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.000273401003635104,0.000274273050222492,4.55751876553131e-05,16.6697221478163
"TR","2",10,0,0,0.000266428055357323,0.000291668565862529,7.50381089476366e-05,28.1644922292431
