"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,6.43649293746503e-05,6.47042577515623e-05,1.16491110900043e-05,18.098537826707
"TR","2",10,0,0,5.59893714006428e-05,6.02701272313282e-05,1.06842456671093e-05,19.082631935008
