"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,9.75657741211523e-05,0.000101069505801696,1.56053795624794e-05,15.9947273550061
"TR","2",10,0,0,0.000128441873613034,0.000117940536345947,2.91947207023925e-05,22.7299087759726
