"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,4.82567142126093e-05,4.58564419341015e-05,1.65380921534246e-05,34.2710696807104
"TR","2",10,0,0,6.74480748745678e-05,6.20163483699916e-05,1.97725589915464e-05,29.3152310548776
