"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.000149332844895723,0.000155910731252625,6.99183085937502e-05,46.8204490730578
"TR","2",10,0,0,0.000484576149961085,0.000234078301455658,0.000659595339340363,136.117994951533
