"feature","principal_component","loading","eigenvalue","Standard deviation","Proportion of Variance","Cumulative Proportion"
"5584_716.4357_14.6","PC15",0.00896663122134555,29.4457815462588,5.42639673690182,0.0293,0.85138
"5584_716.4357_14.6","PC16",-0.00428674062430686,26.73834001181,5.17091287992846,0.02661,0.87799
"5584_716.4357_14.6","PC17",0.0114937146758485,26.3318954241486,5.13146133417651,0.0262,0.90419
"5584_716.4357_14.6","PC18",-0.00691297874554582,25.720637321386,5.07155176660813,0.02559,0.92978
"5584_716.4357_14.6","PC19",0.0385871168778275,25.0764289159149,5.00763705912428,0.02495,0.95473
"5584_716.4357_14.6","PC20",-0.00205964855714667,23.1794583373206,4.81450499400723,0.02306,0.97779
"5584_716.4357_14.6","PC21",0.00451124071831122,22.3165118785948,4.72403555009854,0.02221,1
"5584_716.4357_14.6","PC22",-0.0739584467162061,1.61382120149931e-28,1.27036262598492e-14,0,1
"5942_722.5038_14.91","PC1",-0.0118651422193221,143.774299937228,11.9905921428939,0.14306,0.14306
"5942_722.5038_14.91","PC2",0.0144082765415509,101.489583316951,10.0742038552409,0.10098,0.24404
"5942_722.5038_14.91","PC3",-0.0403164443325397,78.1307277647967,8.83915877019961,0.07774,0.32179
"5942_722.5038_14.91","PC4",0.0128119038352635,69.3312296551443,8.32653767511709,0.06899,0.39077
"5942_722.5038_14.91","PC5",-0.0162283891568151,59.2218532428553,7.6955736136337,0.05893,0.4497
"5942_722.5038_14.91","PC6",0.0116326292644065,57.9045480843128,7.60950380013787,0.05762,0.50732
"5942_722.5038_14.91","PC7",-0.0512274763685063,49.7622364836795,7.05423535783146,0.04951,0.55683
"5942_722.5038_14.91","PC8",-0.00256848541956185,46.7655449837492,6.83853383290229,0.04653,0.60336
"5942_722.5038_14.91","PC9",-0.0219212993524578,41.5393927083848,6.44510610528522,0.04133,0.6447
"5942_722.5038_14.91","PC10",0.0691820755494716,39.2395818855196,6.26415053183746,0.03904,0.68374
"5942_722.5038_14.91","PC11",-0.0176471310328113,37.1267944606612,6.09317605692312,0.03694,0.72068
"5942_722.5038_14.91","PC12",-0.0444285341813243,35.184726747206,5.93167149690591,0.03501,0.75569
"5942_722.5038_14.91","PC13",0.0291582769270487,34.2705714111064,5.8541072257951,0.0341,0.78979
"5942_722.5038_14.91","PC14",-0.034655560602144,32.4498558829729,5.69647749780274,0.03229,0.82208
"5942_722.5038_14.91","PC15",-0.0521400322971489,29.4457815462588,5.42639673690182,0.0293,0.85138
"5942_722.5038_14.91","PC16",0.0344562561922515,26.73834001181,5.17091287992846,0.02661,0.87799
"5942_722.5038_14.91","PC17",0.0364178768951977,26.3318954241486,5.13146133417651,0.0262,0.90419
"5942_722.5038_14.91","PC18",0.0753638828215968,25.720637321386,5.07155176660813,0.02559,0.92978
"5942_722.5038_14.91","PC19",-0.023683076456098,25.0764289159149,5.00763705912428,0.02495,0.95473
"5942_722.5038_14.91","PC20",0.000788210381586848,23.1794583373206,4.81450499400723,0.02306,0.97779
"5942_722.5038_14.91","PC21",0.00995274326085013,22.3165118785948,4.72403555009854,0.02221,1
"5942_722.5038_14.91","PC22",-0.014158809377225,1.61382120149931e-28,1.27036262598492e-14,0,1
"8553_735.4642_16.55","PC1",-0.0363032450915954,143.774299937228,11.9905921428939,0.14306,0.14306
"8553_735.4642_16.55","PC2",-0.000535466114639532,101.489583316951,10.0742038552409,0.10098,0.24404
"8553_735.4642_16.55","PC3",0.0206213201363645,78.1307277647967,8.83915877019961,0.07774,0.32179
"8553_735.4642_16.55","PC4",-0.0383159348751056,69.3312296551443,8.32653767511709,0.06899,0.39077
"8553_735.4642_16.55","PC5",-0.0145523486920326,59.2218532428553,7.6955736136337,0.05893,0.4497
"8553_735.4642_16.55","PC6",0.0300745445147175,57.9045480843128,7.60950380013787,0.05762,0.50732
"8553_735.4642_16.55","PC7",0.0269423517784365,49.7622364836795,7.05423535783146,0.04951,0.55683
"8553_735.4642_16.55","PC8",-0.0596863221179202,46.7655449837492,6.83853383290229,0.04653,0.60336
"8553_735.4642_16.55","PC9",-0.0249577215074722,41.5393927083848,6.44510610528522,0.04133,0.6447
"8553_735.4642_16.55","PC10",0.0067876015639109,39.2395818855196,6.26415053183746,0.03904,0.68374
"8553_735.4642_16.55","PC11",0.0154258191632353,37.1267944606612,6.09317605692312,0.03694,0.72068
"8553_735.4642_16.55","PC12",-0.0546995381031049,35.184726747206,5.93167149690591,0.03501,0.75569
"8553_735.4642_16.55","PC13",0.00241549588931362,34.2705714111064,5.8541072257951,0.0341,0.78979
"8553_735.4642_16.55","PC14",-0.0606291115688805,32.4498558829729,5.69647749780274,0.03229,0.82208
"8553_735.4642_16.55","PC15",-0.0331712028770128,29.4457815462588,5.42639673690182,0.0293,0.85138
"8553_735.4642_16.55","PC16",0.0168062967469554,26.73834001181,5.17091287992846,0.02661,0.87799
"8553_735.4642_16.55","PC17",0.0006132551779199,26.3318954241486,5.13146133417651,0.0262,0.90419
"8553_735.4642_16.55","PC18",-0.00103230808681042,25.720637321386,5.07155176660813,0.02559,0.92978
"8553_735.4642_16.55","PC19",0.0355992751293855,25.0764289159149,5.00763705912428,0.02495,0.95473
