"feature","principal_component","loading","eigenvalue","Standard deviation","Proportion of Variance","Cumulative Proportion"
"2219_329.2334_12.21","PC15",0.0263481398168944,15.9136063169195,3.98918617225613,0.03043,0.82197
"2219_329.2334_12.21","PC16",-0.0163454441284184,15.2009566011866,3.89884041750705,0.02906,0.85104
"2219_329.2334_12.21","PC17",-0.0973232916444692,13.9797511298918,3.73895053857253,0.02673,0.87777
"2219_329.2334_12.21","PC18",-0.0327390477451694,13.7657972773369,3.71022873652513,0.02632,0.90409
"2219_329.2334_12.21","PC19",0.00751011108595262,13.4252528568123,3.66404869738548,0.02567,0.92976
"2219_329.2334_12.21","PC20",-0.000976472654817042,13.0725222075725,3.61559430904139,0.025,0.95475
"2219_329.2334_12.21","PC21",-0.0337990209913806,12.2765713311285,3.5037938482634,0.02347,0.97823
"2219_329.2334_12.21","PC22",0.0210038150023335,11.3878530371328,3.37458931384736,0.02177,1
"2219_329.2334_12.21","PC23",-0.00542561180422653,2.30399167509639e-29,4.79999132821757e-15,0,1
"2341_329.2334_12.97","PC1",-0.0665178482768026,96.0200885693322,9.79898405802011,0.18359,0.18359
"2341_329.2334_12.97","PC2",0.0329089119529136,34.0426664926706,5.83460936932976,0.06509,0.24869
"2341_329.2334_12.97","PC3",0.0496514928206749,32.1851664417304,5.67319719750075,0.06154,0.31023
"2341_329.2334_12.97","PC4",0.0536100427785737,29.3040010687993,5.41331701166663,0.05603,0.36626
"2341_329.2334_12.97","PC5",0.00971551206548819,27.8702446957801,5.27922766091595,0.05329,0.41955
"2341_329.2334_12.97","PC6",0.0173381709676369,25.4013570068827,5.0399758934823,0.04857,0.46811
"2341_329.2334_12.97","PC7",-0.0222309868273317,25.1304904298314,5.0130320595256,0.04805,0.51616
"2341_329.2334_12.97","PC8",-0.00606556325890024,24.2329509288421,4.92269752562984,0.04633,0.5625
"2341_329.2334_12.97","PC9",0.0421658594213452,22.7735437940715,4.77216342910336,0.04354,0.60604
"2341_329.2334_12.97","PC10",-0.0480597323261063,21.3200892539197,4.61736821727699,0.04076,0.64681
"2341_329.2334_12.97","PC11",0.0152931736355249,20.3693717227695,4.5132440353663,0.03895,0.68576
"2341_329.2334_12.97","PC12",-0.054258752798096,19.300544718397,4.39323852282084,0.0369,0.72266
"2341_329.2334_12.97","PC13",-0.0082367470237325,18.4718769386704,4.29789215065599,0.03532,0.75798
"2341_329.2334_12.97","PC14",0.0020773265258653,17.5552971803223,4.1899041970339,0.03357,0.79154
"2341_329.2334_12.97","PC15",-0.0387091348324613,15.9136063169195,3.98918617225613,0.03043,0.82197
"2341_329.2334_12.97","PC16",-0.0282986750048249,15.2009566011866,3.89884041750705,0.02906,0.85104
"2341_329.2334_12.97","PC17",-0.0248050222946255,13.9797511298918,3.73895053857253,0.02673,0.87777
"2341_329.2334_12.97","PC18",0.0620565563565862,13.7657972773369,3.71022873652513,0.02632,0.90409
"2341_329.2334_12.97","PC19",0.0244619134501068,13.4252528568123,3.66404869738548,0.02567,0.92976
"2341_329.2334_12.97","PC20",0.0452373302757621,13.0725222075725,3.61559430904139,0.025,0.95475
"2341_329.2334_12.97","PC21",-0.0695050189566105,12.2765713311285,3.5037938482634,0.02347,0.97823
"2341_329.2334_12.97","PC22",-0.0243679355526953,11.3878530371328,3.37458931384736,0.02177,1
"2341_329.2334_12.97","PC23",-0.0312292300987334,2.30399167509639e-29,4.79999132821757e-15,0,1
"2229_329.2334_12.42","PC1",-0.0978997639931666,96.0200885693322,9.79898405802011,0.18359,0.18359
"2229_329.2334_12.42","PC2",0.0245906289545241,34.0426664926706,5.83460936932976,0.06509,0.24869
"2229_329.2334_12.42","PC3",0.0110389867997704,32.1851664417304,5.67319719750075,0.06154,0.31023
"2229_329.2334_12.42","PC4",0.0301249491112337,29.3040010687993,5.41331701166663,0.05603,0.36626
"2229_329.2334_12.42","PC5",-0.00911384442596566,27.8702446957801,5.27922766091595,0.05329,0.41955
"2229_329.2334_12.42","PC6",0.0122434510631523,25.4013570068827,5.0399758934823,0.04857,0.46811
"2229_329.2334_12.42","PC7",0.00651558869853134,25.1304904298314,5.0130320595256,0.04805,0.51616
"2229_329.2334_12.42","PC8",-0.0135038659777431,24.2329509288421,4.92269752562984,0.04633,0.5625
"2229_329.2334_12.42","PC9",-0.00430067701232302,22.7735437940715,4.77216342910336,0.04354,0.60604
"2229_329.2334_12.42","PC10",0.0113036604860589,21.3200892539197,4.61736821727699,0.04076,0.64681
"2229_329.2334_12.42","PC11",-0.00454107246753817,20.3693717227695,4.5132440353663,0.03895,0.68576
"2229_329.2334_12.42","PC12",-0.00681229686266485,19.300544718397,4.39323852282084,0.0369,0.72266
"2229_329.2334_12.42","PC13",-0.00157325237696044,18.4718769386704,4.29789215065599,0.03532,0.75798
"2229_329.2334_12.42","PC14",0.00501329913533182,17.5552971803223,4.1899041970339,0.03357,0.79154
"2229_329.2334_12.42","PC15",-0.0142588926482159,15.9136063169195,3.98918617225613,0.03043,0.82197
"2229_329.2334_12.42","PC16",0.00491689143129748,15.2009566011866,3.89884041750705,0.02906,0.85104
"2229_329.2334_12.42","PC17",-0.0145441674390572,13.9797511298918,3.73895053857253,0.02673,0.87777
"2229_329.2334_12.42","PC18",0.00284821563893428,13.7657972773369,3.71022873652513,0.02632,0.90409
"2229_329.2334_12.42","PC19",-0.0097569140093004,13.4252528568123,3.66404869738548,0.02567,0.92976
"2229_329.2334_12.42","PC20",-0.00529655583433903,13.0725222075725,3.61559430904139,0.025,0.95475
"2229_329.2334_12.42","PC21",-0.00105860177684188,12.2765713311285,3.5037938482634,0.02347,0.97823
"2229_329.2334_12.42","PC22",0.0180744564185905,11.3878530371328,3.37458931384736,0.02177,1
"2229_329.2334_12.42","PC23",0.0397498571258823,2.30399167509639e-29,4.79999132821757e-15,0,1
"2269_329.2334_12.6","PC1",-0.0936878348973684,96.0200885693322,9.79898405802011,0.18359,0.18359
"2269_329.2334_12.6","PC2",0.0219694347184106,34.0426664926706,5.83460936932976,0.06509,0.24869
"2269_329.2334_12.6","PC3",-0.000154739320380257,32.1851664417304,5.67319719750075,0.06154,0.31023
"2269_329.2334_12.6","PC4",-0.00752764295645232,29.3040010687993,5.41331701166663,0.05603,0.36626
"2269_329.2334_12.6","PC5",0.00345862833797513,27.8702446957801,5.27922766091595,0.05329,0.41955
"2269_329.2334_12.6","PC6",0.00777744684494928,25.4013570068827,5.0399758934823,0.04857,0.46811
