row.ID,row.m.z,row.retention.time,p_value,statistic,p_adjusted_BH,mean_change_group1,mean_change_group2,log2_fold_change_of_change,significance,label
5213,147.0301736,16.249598,0.540291375,53,1,-6.82E-05,-8.66E-05,0.344462135,Not Significant,NA
4224,147.0665316,15.898864,0.540291375,37,1,-0.000509509,1.36E-05,5.228876786,Not Significant,NA
4046,148.0505549,15.768782,0.540291375,37,1,0.000138342,0.000453364,1.712419408,Not Significant,NA
3117,157.0509619,15.149982,0.540291375,37,1,-6.12E-05,4.38E-05,0.484162748,Not Significant,NA
6269,169.0510548,16.723581,0.540291375,53,1,6.81E-05,-2.68E-05,1.349223115,Not Significant,NA
5922,169.0510555,16.516685,0.540291375,37,1,-8.94E-05,5.28E-05,0.761499094,Not Significant,NA
6338,182.0463711,16.745245,0.540291375,53,1,8.20E-05,-1.51E-05,2.443689211,Not Significant,NA
6341,184.0620432,16.665089,0.540291375,53,1,0.000318279,-3.69E-06,6.430138682,Not Significant,NA
3696,186.0777295,15.597478,0.540291375,37,1,-0.000317554,-9.35E-05,-1.763955494,Not Significant,NA
3322,186.0777324,15.385044,0.540291375,53,1,-0.000109353,-6.91E-05,-0.663121877,Not Significant,NA
3736,191.0566861,15.913582,0.540291375,53,1,-0.000345809,-0.000616077,0.83313815,Not Significant,NA
5774,198.0778267,16.419561,0.540291375,53,1,0.000224612,0.000116408,-0.948243978,Not Significant,NA
6975,198.0778456,16.93379,0.540291375,37,1,-5.06E-05,1.15E-05,2.134680173,Not Significant,NA
4459,211.0732014,16.070013,0.540291375,53,1,-2.71E-05,-0.000229736,3.084659455,Not Significant,NA
5575,237.0890934,16.399765,0.540291375,37,1,4.78E-06,9.63E-05,4.333143896,Not Significant,NA
1903,240.9785102,8.968483,0.540291375,37,1,-2.73E-08,1.12E-07,-2.103565095,Not Significant,NA
2699,243.1963421,14.356658,0.540291375,53,1,-1.43E-05,-2.68E-05,0.912570389,Not Significant,NA
2251,253.1444655,12.53767,0.540291375,53,1,-4.55E-06,-5.95E-05,3.710640147,Not Significant,NA
2469,286.1085457,13.613194,0.540291375,53,1,-1.61E-06,-7.61E-06,2.238404196,Not Significant,NA
6932,297.1528618,16.916264,0.540291375,53,1,-0.000193433,-0.000293205,0.600076171,Not Significant,NA
5910,311.1686506,16.138933,0.540291375,37,1,-0.005833764,-0.003412909,-0.773424986,Not Significant,NA
2206,327.2177666,12.1997595,0.540291375,37,1,-1.47E-05,2.31E-05,-0.654920413,Not Significant,NA
3407,83.02362215,15.403147,0.595610899,52,1,0.000333597,-0.000643721,-0.948320335,Not Significant,NA
5112,83.02362315,16.195824,0.595610899,38,1,-0.0002697,0.00248241,-3.202321918,Not Significant,NA
6270,90.00833719,16.609215,0.595610899,38,1,0.000279513,0.0012853,2.201111828,Not Significant,NA
7069,107.0350105,16.97614,0.595610899,38,1,-0.000109211,0.00015001,-0.457967451,Not Significant,NA
5731,116.0241201,16.385376,0.595610899,38,1,0.00013179,0.000119783,-0.137813552,Not Significant,NA
3666,120.0190559,15.670955,0.595610899,52,1,0.00011874,0.000135125,0.186493143,Not Significant,NA
4033,120.0554434,15.923004,0.595610899,52,1,0.001067511,0.000134507,-2.988486945,Not Significant,NA
6685,130.0398787,16.842545,0.595610899,38,1,-0.000205192,-0.000191198,-0.101909815,Not Significant,NA
5494,135.066452,16.35758,0.595610899,52,1,0.000235374,0.000111627,-1.076258624,Not Significant,NA
6710,140.0242961,16.892284,0.595610899,52,1,0.000704799,0.000221316,-1.671100671,Not Significant,NA
7167,146.9375762,17.04493,0.595610899,52,1,-0.000295567,-0.000596878,1.013955746,Not Significant,NA
6994,172.0619694,16.935555,0.595610899,52,1,-1.73E-05,-6.14E-05,1.823898049,Not Significant,NA
7164,190.9277845,17.043293,0.595610899,52,1,-0.000573591,-0.001173458,1.032673595,Not Significant,NA
4251,213.0888402,15.821843,0.595610899,38,1,0.000132773,0.00036676,1.46587098,Not Significant,NA
6429,239.1047291,16.699879,0.595610899,52,1,5.11E-05,3.94E-06,-3.696133919,Not Significant,NA
2316,257.1758048,12.9868765,0.595610899,52,1,4.33E-05,-9.01E-06,2.266034212,Not Significant,NA
2837,299.0955615,14.728737,0.595610899,52,1,-1.05E-05,-3.07E-05,1.541777336,Not Significant,NA
2610,331.0936433,14.059382,0.595610899,52,1,-3.75E-06,-1.42E-05,1.918909727,Not Significant,NA
2312,331.2491051,12.812348,0.595610899,38,1,-1.56E-05,-3.57E-06,-2.129130481,Not Significant,NA
3069,342.1709985,15.032263,0.595610899,52,1,-1.09E-05,-2.97E-05,1.453751551,Not Significant,NA
2425,389.1719202,13.417699,0.595610899,52,1,-3.23E-06,-8.94E-06,1.471081616,Not Significant,NA
7099,426.1255247,16.998207,0.595610899,52,1,-5.80E-06,-1.36E-05,1.231981806,Not Significant,NA
6723,106.0396937,16.65259,0.653378911,51,1,0.007205056,-0.002244945,1.682330413,Not Significant,NA
2738,106.039698,14.479559,0.653378911,51,1,-0.000155284,-2.16E-06,-6.168694984,Not Significant,NA
5318,118.0397902,16.285599,0.653378911,51,1,1.97E-05,-0.000364061,-4.210802786,Not Significant,NA
6554,124.0139773,16.776573,0.653378911,39,1,-4.08E-05,-8.32E-06,-2.294566784,Not Significant,NA
6179,133.050777,16.641531,0.653378911,39,1,0.000697578,0.001125216,0.689775267,Not Significant,NA
6317,145.0508354,16.67332,0.653378911,39,1,0.001053283,0.001936736,0.878733989,Not Significant,NA
6106,145.9225238,16.627743,0.653378911,51,1,0.000238417,-0.000351636,-0.560585642,Not Significant,NA
6686,157.0509549,16.686121,0.653378911,51,1,0.001115218,-0.000161842,2.784675258,Not Significant,NA
3255,163.06158,15.303174,0.653378911,51,1,-5.52E-05,-8.24E-05,0.578211947,Not Significant,NA
3372,171.0667129,15.502273,0.653378911,51,1,-1.36E-05,-2.51E-05,0.88591541,Not Significant,NA
5669,171.0667157,16.432941,0.653378911,51,1,-9.37E-05,-0.00043951,2.229388517,Not Significant,NA
4504,171.0667154,16.072403,0.653378911,51,1,0.000409495,0.000151567,-1.433881517,Not Significant,NA
7047,179.0553154,16.977894,0.653378911,51,1,-4.89E-05,-0.000116221,1.249013868,Not Significant,NA
6948,186.0777395,16.90869,0.653378911,51,1,-4.63E-05,-3.85E-05,-0.264928984,Not Significant,NA
6498,195.9336181,16.75006,0.653378911,51,1,4.73E-05,-0.000186424,-1.978033515,Not Significant,NA
6430,210.0779229,16.68647,0.653378911,39,1,-3.73E-06,4.59E-05,-3.622979974,Not Significant,NA
5742,211.073195,16.439201,0.653378911,51,1,2.15E-05,-8.72E-06,1.301587834,Not Significant,NA
2065,215.1283868,10.627636,0.653378911,39,1,-9.10E-05,-9.63E-05,0.081857203,Not Significant,NA
2098,227.1285138,11.202834,0.653378911,51,1,-3.60E-05,-3.48E-05,-0.051408188,Not Significant,NA
6137,252.1001587,16.645685,0.653378911,51,1,4.45E-05,-3.58E-05,0.313985558,Not Significant,NA
4658,265.1478917,16.07208,0.653378911,51,1,-0.000159894,-0.000203649,0.348970598,Not Significant,NA
2339,293.1759683,12.948267,0.653378911,51,1,-6.94E-05,-0.000207274,1.579542389,Not Significant,NA
6114,325.1841898,16.618431,0.653378911,51,1,-0.000300381,-0.000591417,0.977381551,Not Significant,NA
7162,336.8588811,17.04177,0.653378911,51,1,-0.000299414,-0.000484271,0.693673842,Not Significant,NA
7146,338.8591255,17.031294,0.653378911,51,1,-8.91E-05,-0.000141005,0.66263264,Not Significant,NA
1480,352.8536602,3.5539572,0.653378911,39,1,-0.000980353,-0.001131918,0.207396134,Not Significant,NA
5514,491.3589617,16.403982,0.653378911,51,1,3.59E-08,-1.82E-07,-2.290538033,Not Significant,NA
4818,499.3638836,16.085169,0.653378911,51,1,-9.31E-06,-1.05E-05,0.168586443,Not Significant,NA
2944,585.3433825,14.926218,0.653378911,39,1,5.70E-05,0.000116573,1.031312748,Not Significant,NA
6441,99.92438573,16.872686,0.713303174,50,1,6.25E-05,-0.000554545,-3.14973176,Not Significant,NA
3267,107.0349874,15.282515,0.713303174,50,1,0.000281824,0.000290005,0.041283241,Not Significant,NA
4929,107.0349895,16.056097,0.713303174,50,1,6.97E-05,-0.000709083,-3.346603781,Not Significant,NA
5283,107.0349995,16.291113,0.713303174,50,1,0.00029126,-0.000190524,0.612347687,Not Significant,NA
5520,108.0189761,16.447096,0.713303174,50,1,-8.17E-05,-0.00010661,0.384420689,Not Significant,NA
4275,132.0555318,15.863217,0.713303174,40,1,0.000307203,0.000928919,1.596357944,Not Significant,NA
6884,141.0195574,16.891972,0.713303174,40,1,0.000713182,-0.000134935,2.402018178,Not Significant,NA
4024,144.0556385,15.755612,0.713303174,40,1,9.67E-05,0.00020009,1.049470461,Not Significant,NA
3598,163.0615813,15.516209,0.713303174,50,1,-6.39E-05,-0.000106386,0.73541642,Not Significant,NA
5728,191.0566931,16.390966,0.713303174,50,1,-2.18E-05,-0.000368369,4.078596689,Not Significant,NA
5762,196.0621662,16.497673,0.713303174,50,1,3.63E-05,-2.70E-05,0.429802054,Not Significant,NA
1793,209.0789359,7.9760857,0.713303174,50,1,-4.38E-06,-1.89E-05,2.109593744,Not Significant,NA
4659,210.0779371,16.06532,0.713303174,50,1,4.87E-05,4.37E-06,-3.477472821,Not Significant,NA
5876,238.0843608,16.495638,0.713303174,50,1,8.40E-06,5.90E-06,-0.511024967,Not Significant,NA
2326,241.1443233,12.893961,0.713303174,50,1,1.10E-05,-3.74E-06,1.557568004,Not Significant,NA
2258,243.1600124,12.556413,0.713303174,50,1,-2.61E-05,-5.24E-05,1.005317951,Not Significant,NA
2452,266.1034385,13.537824,0.713303174,50,1,-5.08E-06,-1.56E-05,1.615736826,Not Significant,NA
4305,309.1741415,16.038387,0.713303174,40,1,-0.000345019,-6.10E-05,-2.500480215,Not Significant,NA
2436,313.2385581,13.42539,0.713303174,50,1,-5.96E-06,-3.14E-05,2.398295837,Not Significant,NA
7391,336.8588248,17.394886,0.713303174,50,1,-0.000342551,-0.000373077,0.1231559,Not Significant,NA
7147,340.8542936,17.032932,0.713303174,40,1,-4.51E-05,-2.98E-05,-0.597567789,Not Significant,NA
3438,356.1295912,15.441361,0.713303174,50,1,-3.62E-05,-6.80E-05,0.908133439,Not Significant,NA
7113,387.1146683,17.00316,0.713303174,50,1,-8.32E-05,-0.000325719,1.969782241,Not Significant,NA
6543,491.358788,16.869461,0.713303174,40,1,-3.65E-07,-2.38E-07,-0.61698644,Not Significant,NA
2364,587.3073387,13.069157,0.713303174,50,1,-9.41E-06,-1.70E-05,0.854421637,Not Significant,NA
4497,90.00833872,16.111357,0.775051374,41,1,8.16E-05,0.000903104,3.468827277,Not Significant,NA
3537,92.02399352,15.563347,0.775051374,41,1,-5.77E-05,0.000211447,-1.874248748,Not Significant,NA
4991,106.0396988,16.245905,0.775051374,41,1,-0.003260321,0.013499569,-2.049827988,Not Significant,NA
3041,109.0393923,15.123617,0.775051374,41,1,3.26E-05,5.92E-05,0.862130762,Not Significant,NA
3416,110.0346546,15.432622,0.775051374,41,1,-0.000115122,0.000156277,-0.440964908,Not Significant,NA
3738,121.0506978,15.636853,0.775051374,41,1,0.000144905,0.000747059,2.366103775,Not Significant,NA
933,129.0181159,0.6898572,0.775051374,41,1,1.23E-05,9.43E-06,-0.379986005,Not Significant,NA
3140,133.050793,15.198348,0.775051374,49,1,-5.31E-05,-6.39E-05,0.266453753,Not Significant,NA
3149,136.0504529,15.21085,0.775051374,41,1,-2.49E-05,-1.29E-05,-0.947363603,Not Significant,NA
4415,147.0301733,16.012184,0.775051374,41,1,-3.63E-05,-8.66E-06,-2.067864925,Not Significant,NA
7025,147.0665492,16.95107,0.775051374,41,1,-9.71E-05,-8.16E-05,-0.250885401,Not Significant,NA
3139,148.0505716,15.191882,0.775051374,41,1,-1.49E-05,-9.78E-06,-0.610375205,Not Significant,NA
6558,155.0352996,16.70867,0.775051374,49,1,6.92E-05,-4.68E-05,0.564580894,Not Significant,NA
5017,155.0353048,16.227299,0.775051374,41,1,-0.000521863,-0.000248789,-1.06875259,Not Significant,NA
2455,161.0209982,13.559451,0.775051374,41,1,-1.11E-07,5.85E-08,0.88336192,Not Significant,NA
5704,172.0619684,16.41532,0.775051374,41,1,-0.000124196,-0.000241347,0.958503911,Not Significant,NA
4220,174.0776253,15.810205,0.775051374,49,1,2.08E-05,-5.41E-05,-1.38020449,Not Significant,NA
4112,175.0616518,15.779885,0.775051374,41,1,2.74E-05,0.000132437,2.271251657,Not Significant,NA
6046,183.9335357,16.743097,0.775051374,49,1,-0.000485918,-0.000372771,-0.382422873,Not Significant,NA
5197,196.0621578,16.300648,0.775051374,49,1,-2.68E-05,-7.05E-05,1.392660846,Not Significant,NA
4110,198.0778228,15.839209,0.775051374,49,1,0.000141883,-0.000124695,0.186317912,Not Significant,NA
7268,198.8077407,17.176224,0.775051374,49,1,6.68E-06,4.02E-06,-0.734608961,Not Significant,NA
5160,213.0888564,16.252657,0.775051374,49,1,-5.83E-05,-0.000166296,1.51104249,Not Significant,NA
2336,221.1542425,12.947927,0.775051374,41,1,-1.49E-06,-6.99E-06,2.229641631,Not Significant,NA
6491,225.088959,16.649118,0.775051374,41,1,6.50E-05,0.000156147,1.264519229,Not Significant,NA
5642,225.0889756,16.36311,0.775051374,49,1,-8.90E-06,-9.03E-06,0.020114543,Not Significant,NA
5875,226.0842507,16.47767,0.775051374,41,1,9.86E-07,3.25E-05,5.042820585,Not Significant,NA
4322,238.0843756,16.014404,0.775051374,49,1,3.43E-05,-6.24E-06,2.458365322,Not Significant,NA
1738,261.1343472,7.5821743,0.775051374,49,1,2.15E-05,-2.79E-05,-0.371043566,Not Significant,NA
3086,265.1478888,15.107723,0.775051374,49,1,-0.000163467,-0.00017889,0.130077203,Not Significant,NA
6404,279.1111415,16.72932,0.775051374,41,1,-2.28E-06,-1.60E-06,-0.506889671,Not Significant,NA
3285,311.1686386,15.357674,0.775051374,41,1,-0.000297756,0.000344544,-0.210568712,Not Significant,NA
2241,315.1812599,12.4960375,0.775051374,49,1,-5.66E-06,-5.16E-05,3.189445124,Not Significant,NA
2119,329.2333789,11.45605,0.775051374,49,1,-8.50E-05,-0.000122753,0.530851641,Not Significant,NA
2229,329.2334301,12.418282,0.775051374,49,1,-3.25E-05,-7.77E-05,1.25872122,Not Significant,NA
3153,387.1562126,15.205737,0.775051374,49,1,-6.04E-05,-0.000120976,1.003041668,Not Significant,NA
2238,387.2866296,12.492692,0.775051374,49,1,-2.13E-05,-7.50E-05,1.814363045,Not Significant,NA
2168,431.2286197,11.878182,0.775051374,49,1,-2.75E-05,-8.84E-05,1.684400098,Not Significant,NA
7093,455.1020845,16.995525,0.775051374,49,1,5.11E-07,-9.03E-06,-4.139976211,Not Significant,NA
7156,466.816751,17.040564,0.775051374,41,1,-2.90E-05,-2.20E-05,-0.397696819,Not Significant,NA
2392,601.3230355,13.269417,0.775051374,49,1,-2.45E-05,-4.16E-05,0.766778325,Not Significant,NA
3137,83.02362317,15.1884165,0.838256486,42,1,0.000242282,-6.86E-06,5.141858197,Not Significant,NA
3617,90.0083347,15.663375,0.838256486,48,1,-7.48E-05,-0.000171013,1.193369441,Not Significant,NA
5890,92.02399673,16.47494,0.838256486,42,1,0.000275178,0.000326645,0.247357717,Not Significant,NA
4374,93.00801111,15.911882,0.838256486,48,1,1.11E-05,-2.23E-05,-1.013428327,Not Significant,NA
3169,106.0396927,15.422513,0.838256486,42,1,-0.000478382,0.001368658,-1.516532594,Not Significant,NA
3549,107.034983,15.499021,0.838256486,42,1,-0.000411439,-0.000804194,0.966867736,Not Significant,NA
2938,116.9199232,14.917061,0.838256486,42,1,-0.000112126,0.000145064,-0.371587698,Not Significant,NA
6777,120.0554416,16.629766,0.838256486,42,1,0.000509147,0.001277007,1.326609074,Not Significant,NA
3125,120.0554457,15.183693,0.838256486,42,1,-3.49E-05,-6.09E-05,0.802281237,Not Significant,NA
4287,122.0347211,15.897967,0.838256486,42,1,1.64E-05,0.000379187,4.533786531,Not Significant,NA
4163,131.035125,16.018023,0.838256486,48,1,0.003069857,-0.000113361,4.759193322,Not Significant,NA
5637,133.0507819,16.420946,0.838256486,42,1,-6.06E-05,2.85E-05,1.08859809,Not Significant,NA
4689,135.9698408,16.078974,0.838256486,48,1,-0.000225022,-0.00029204,0.376101732,Not Significant,NA
5609,143.0352535,16.414982,0.838256486,48,1,0.000252372,8.93E-05,-1.499574049,Not Significant,NA
5862,144.0556515,16.656866,0.838256486,48,1,0.000131167,0.000137362,0.066584522,Not Significant,NA
5684,157.0509645,16.429167,0.838256486,42,1,0.000736556,0.001375303,0.900881514,Not Significant,NA
4141,158.0461862,15.870075,0.838256486,42,1,-0.000101955,0.000132555,-0.378684399,Not Significant,NA
3426,158.0461926,15.453588,0.838256486,42,1,2.07E-05,-1.52E-05,0.444283432,Not Significant,NA
4881,163.0615781,16.152002,0.838256486,42,1,-0.000111388,-4.83E-05,-1.204139199,Not Significant,NA
6790,170.0462644,16.717396,0.838256486,42,1,-3.63E-05,7.18E-05,-0.984597115,Not Significant,NA
1633,173.0810889,6.610568,0.838256486,48,1,-5.97E-06,-1.67E-05,1.485885164,Not Significant,NA
5146,194.9730229,16.222452,0.838256486,48,1,3.07E-05,1.03E-05,-1.580370896,Not Significant,NA
6177,196.0621583,16.667587,0.838256486,42,1,0.000141411,0.00020634,0.545118751,Not Significant,NA
6870,206.9653494,16.894268,0.838256486,48,1,1.67E-05,-9.92E-06,0.751871908,Not Significant,NA
2254,209.1541707,12.538137,0.838256486,48,1,-6.69E-06,-2.81E-05,2.067885806,Not Significant,NA
5152,223.0732888,16.165895,0.838256486,42,1,5.75E-06,3.62E-05,2.655929648,Not Significant,NA
7046,225.0612176,16.977789,0.838256486,42,1,-8.16E-05,-6.57E-05,-0.31347742,Not Significant,NA
5332,227.1046303,16.251007,0.838256486,48,1,-2.70E-05,1.43E-05,0.919060289,Not Significant,NA
2338,236.1051523,12.948154,0.838256486,48,1,-3.69E-07,-1.33E-05,5.177787727,Not Significant,NA
2430,271.1915388,13.429858,0.838256486,48,1,-1.52E-06,-1.05E-05,2.790993527,Not Significant,NA
2603,277.144493,14.037515,0.838256486,48,1,-5.47E-06,-1.53E-05,1.479673637,Not Significant,NA
6906,309.1740863,16.912884,0.838256486,48,1,-5.02E-05,-2.83E-05,-0.824069342,Not Significant,NA
4214,311.1686252,15.746639,0.838256486,42,1,-0.002436861,-0.002455849,0.011197733,Not Significant,NA
3675,311.1686274,15.573575,0.838256486,48,1,0.00033779,0.001155751,1.774628671,Not Significant,NA
4454,311.1686429,16.036594,0.838256486,48,1,0.001032113,0.001331364,0.367303658,Not Significant,NA
6657,325.1842117,16.916994,0.838256486,42,1,-0.002615169,0.000290626,3.169662075,Not Significant,NA
2219,329.2334131,12.208355,0.838256486,42,1,-7.50E-05,-7.33E-05,-0.033574313,Not Significant,NA
3704,387.156169,15.590074,0.838256486,42,1,-0.000186982,-0.000191579,0.035039582,Not Significant,NA
7123,441.0338889,17.011293,0.838256486,42,1,-6.84E-05,-4.45E-05,-0.620368359,Not Significant,NA
6929,83.0236292,16.899805,0.90252325,47,1,-0.000264187,-0.000513588,0.959053791,Not Significant,NA
3812,90.00833489,15.858132,0.90252325,47,1,-5.76E-05,-0.000121779,1.079713254,Not Significant,NA
6883,90.00833638,16.79387,0.90252325,43,1,0.000559311,0.00053769,-0.056878033,Not Significant,NA
5328,120.0190721,16.209986,0.90252325,43,1,4.18E-05,4.18E-05,0.001533512,Not Significant,NA
2377,137.034515,13.191259,0.90252325,47,1,6.77E-05,2.59E-05,-1.383108575,Not Significant,NA
5267,144.0556366,16.349129,0.90252325,43,1,-0.00015569,-0.00017213,0.144825684,Not Significant,NA
3739,145.0508453,15.616678,0.90252325,47,1,-0.00038525,0.000765156,-0.989962878,Not Significant,NA
6300,148.0505566,16.696213,0.90252325,43,1,4.03E-05,1.68E-05,-1.261194198,Not Significant,NA
3292,157.0509563,15.368418,0.90252325,43,1,-0.000126636,-0.000111521,-0.18336899,Not Significant,NA
4202,159.0666339,15.809995,0.90252325,47,1,5.03E-05,-0.000258585,-2.361810372,Not Significant,NA
6461,172.061954,16.709583,0.90252325,43,1,0.000719397,0.000673319,-0.095498851,Not Significant,NA
5848,173.0823943,16.457794,0.90252325,47,1,-1.83E-05,-6.32E-05,1.784623685,Not Significant,NA
6478,186.0777195,16.657696,0.90252325,43,1,0.000151202,0.000335322,1.149059127,Not Significant,NA
1795,187.096821,7.9884124,0.90252325,43,1,-0.00078992,-0.000815409,0.045817342,Not Significant,NA
7161,189.9309188,17.040894,0.90252325,43,1,-1.60E-05,-3.57E-05,1.156092988,Not Significant,NA
6293,191.0566785,16.655968,0.90252325,47,1,2.99E-05,0.00034515,3.528718388,Not Significant,NA
7141,192.9282141,17.027908,0.90252325,47,1,-2.35E-05,-8.17E-05,1.801116097,Not Significant,NA
6727,196.0621744,16.834305,0.90252325,43,1,-8.29E-05,-8.24E-05,-0.008463735,Not Significant,NA
6596,198.0778145,16.675505,0.90252325,43,1,-8.18E-05,8.71E-05,-0.090403988,Not Significant,NA
3557,213.0888434,15.513912,0.90252325,47,1,-3.91E-05,-2.39E-05,-0.714221041,Not Significant,NA
5469,223.0732964,16.353544,0.90252325,43,1,-4.77E-06,-2.64E-05,2.465436643,Not Significant,NA
6729,238.0843483,16.744835,0.90252325,43,1,4.45E-06,-3.41E-05,-2.93560901,Not Significant,NA
2333,269.1217742,12.937054,0.90252325,47,1,-0.00022931,-6.82E-05,-1.74848964,Not Significant,NA
2516,285.2071702,13.794543,0.90252325,47,1,8.37E-06,3.17E-06,-1.401532578,Not Significant,NA
7138,304.9082681,17.027042,0.90252325,47,1,-2.32E-05,-1.98E-05,-0.233067576,Not Significant,NA
7155,320.886449,17.039587,0.90252325,47,1,-4.94E-05,-6.84E-05,0.469318177,Not Significant,NA
2341,329.2334129,12.971571,0.90252325,47,1,-1.08E-06,7.19E-07,0.57906042,Not Significant,NA
2269,329.2334371,12.604264,0.90252325,47,1,-0.000158078,-0.00015613,-0.017890317,Not Significant,NA
2242,467.2796283,12.49661,0.90252325,47,1,-6.70E-06,-9.94E-06,0.568024319,Not Significant,NA
7168,482.7892264,17.047228,0.90252325,47,1,-6.15E-05,-5.55E-05,-0.14890838,Not Significant,NA
7150,486.7877143,17.032167,0.90252325,43,1,-1.52E-05,-1.00E-05,-0.603986795,Not Significant,NA
5120,491.3588134,16.202518,0.90252325,43,1,4.36E-08,1.23E-07,1.479156178,Not Significant,NA
2285,528.1487063,12.679567,0.90252325,43,1,1.37E-07,2.36E-07,0.778714119,Not Significant,NA
4458,92.02399672,16.172365,0.967435545,44,1,-0.000600944,-0.000222359,-1.434342902,Not Significant,NA
6214,104.0240672,16.659138,0.967435545,44,1,5.68E-05,0.000183649,1.693323395,Not Significant,NA
6456,108.0189762,16.653759,0.967435545,44,1,-8.38E-05,1.97E-05,2.092096479,Not Significant,NA
3536,109.0393878,15.480521,0.967435545,46,1,-4.13E-05,0.000236831,-2.520764247,Not Significant,NA
5715,110.0346455,16.468458,0.967435545,46,1,0.00023221,-7.86E-05,1.563500484,Not Significant,NA
5590,117.0194104,16.351543,0.967435545,44,1,-6.29E-05,-0.000154914,1.300338031,Not Significant,NA
4142,117.0194153,15.810258,0.967435545,46,1,2.33E-05,5.50E-05,1.241601598,Not Significant,NA
6534,121.0506976,16.610577,0.967435545,44,1,0.000164574,0.000191751,0.220494276,Not Significant,NA
5411,121.050703,16.294344,0.967435545,44,1,0.000121782,0.000265323,1.123438904,Not Significant,NA
6078,122.0347211,16.647518,0.967435545,44,1,-0.000225546,1.14E-05,4.302135071,Not Significant,NA
5211,122.0347258,16.154324,0.967435545,44,1,-0.000152174,-0.000167148,0.135403984,Not Significant,NA
3628,122.0347234,15.599234,0.967435545,44,1,0.000117484,0.000221041,0.911839029,Not Significant,NA
5073,130.0398783,16.24468,0.967435545,46,1,-0.001325163,-0.001602504,0.274158878,Not Significant,NA
5783,131.0351266,16.476358,0.967435545,44,1,-0.000307017,-0.001429723,2.21934763,Not Significant,NA
3375,131.0351389,15.379555,0.967435545,46,1,9.92E-05,-2.58E-05,1.940379308,Not Significant,NA
3118,134.0348206,15.17507,0.967435545,44,1,-2.57E-05,3.85E-05,-0.586027485,Not Significant,NA
6862,165.0197285,16.894913,0.967435545,44,1,0.001045482,0.000761872,-0.456548619,Not Significant,NA
6368,171.0667006,16.691572,0.967435545,44,1,0.000520183,0.000700343,0.429041855,Not Significant,NA
3151,171.0667118,15.210082,0.967435545,46,1,9.43E-06,3.12E-05,1.724042281,Not Significant,NA
5253,171.0667216,16.272062,0.967435545,44,1,-0.00018663,-8.02E-05,-1.219087307,Not Significant,NA
4666,173.0824016,16.062399,0.967435545,44,1,7.69E-05,0.000133702,0.798224109,Not Significant,NA
6340,174.0776199,16.710817,0.967435545,44,1,-2.25E-05,1.32E-06,4.084192456,Not Significant,NA
73,174.9552235,0.51881945,0.967435545,44,1,0.000251884,2.06E-05,-3.611521857,Not Significant,NA
7163,174.9553337,17.041441,0.967435545,46,1,-0.000145478,-0.000183701,0.336553657,Not Significant,NA
4249,186.0777243,15.837139,0.967435545,46,1,0.000565775,0.000520775,-0.119566524,Not Significant,NA
2426,194.0815404,13.418026,0.967435545,46,1,-0.000425037,-0.001161094,1.44982757,Not Significant,NA
4465,200.0934895,15.962589,0.967435545,46,1,-2.95E-05,-2.54E-05,-0.215416513,Not Significant,NA
6895,205.9656815,16.899433,0.967435545,44,1,-6.74E-05,-6.03E-05,-0.162406736,Not Significant,NA
5153,225.088973,16.220974,0.967435545,46,1,-1.74E-05,-6.60E-05,1.92686393,Not Significant,NA
4642,227.1046306,16.0636,0.967435545,46,1,-3.56E-05,-3.83E-05,0.107898772,Not Significant,NA
3971,237.0890957,15.97491,0.967435545,44,1,-1.23E-05,-3.72E-05,1.59487268,Not Significant,NA
5081,237.0890957,16.185055,0.967435545,46,1,-6.37E-06,-4.69E-05,2.882138167,Not Significant,NA
2651,239.0670533,14.197567,0.967435545,44,1,-3.05E-06,-2.33E-06,-0.388175615,Not Significant,NA
2877,249.1494721,14.8416,0.967435545,46,1,-9.80E-06,-2.34E-05,1.25658943,Not Significant,NA
1700,261.1343438,7.2811565,0.967435545,46,1,-9.81E-06,-2.17E-05,1.144569606,Not Significant,NA
6902,277.0092429,16.890808,0.967435545,44,1,4.26E-05,9.95E-05,1.224641743,Not Significant,NA
5529,293.1793617,16.340189,0.967435545,44,1,-4.29E-05,-1.46E-05,-1.549865766,Not Significant,NA
2375,301.0578523,13.190423,0.967435545,44,1,6.22E-05,2.32E-05,-1.422983613,Not Significant,NA
99,310.9309122,0.55791545,0.967435545,46,1,1.17E-05,-3.19E-07,5.198407427,Not Significant,NA
6259,327.1799931,16.913422,0.967435545,46,1,3.17E-05,-0.000113887,-1.843134083,Not Significant,NA
10,336.8587889,0.038009968,0.967435545,44,1,-0.00021698,-2.52E-05,-3.103373645,Not Significant,NA
7110,341.1089917,17.00198,0.967435545,44,1,4.98E-05,2.04E-06,-4.60820097,Not Significant,NA
7109,377.0857524,17.00229,0.967435545,46,1,-4.52E-06,-3.05E-06,-0.568997432,Not Significant,NA
7118,404.1047121,17.005531,0.967435545,44,1,-2.24E-05,-2.62E-05,0.227212869,Not Significant,NA
6909,410.1617473,16.904472,0.967435545,46,1,-3.45E-05,-3.96E-05,0.200244637,Not Significant,NA
7151,484.7895804,17.03522,0.967435545,44,1,-3.20E-05,-3.17E-05,-0.013994511,Not Significant,NA
2247,514.1329478,12.5125,0.967435545,44,1,1.96E-07,3.09E-08,-2.629546543,Not Significant,NA
2771,106.0396957,14.728031,1,45,1,5.76E-05,-0.000414749,-2.846992634,Not Significant,NA
