"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.00154584952772173,0.00147489929091201,0.000661243547805601,42.7754148089781
"TR","2",10,0,0,0.00120004080540103,0.00104930978892152,0.000715067901552738,59.5869655710396
