"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.000108703253288369,0.000106990878596244,1.40118245219766e-05,12.8899771608545
"TR","2",10,0,0,0.000109103889112905,0.0001105160940666,2.14343196934322e-05,19.6457888602404
