"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.000201487377127789,0.000211026157430758,2.6677313992175e-05,13.2401912082341
"TR","2",10,0,0,0.0001916785139287,0.000182372264195948,4.69339123151597e-05,24.4857450911885
