"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.00217336254514342,0.00219030457330934,0.00059644606143653,27.4434683145407
"TR","2",10,0,0,0.00224028027796448,0.00220864891515208,0.000517037069026129,23.0791242556449
