"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.000448374919247264,0.000376253694435681,0.000267507426515465,59.6615499735264
"TR","2",10,0,0,0.000370767494986429,0.000338034541778892,0.000280128089258745,75.5535728041636
