"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.000113994772143409,0.000113315047095886,1.85390611618542e-05,16.2630801511945
"TR","2",10,0,0,0.000117646880633365,0.000109374696052641,2.5203717071169e-05,21.4231919584115
