"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.00036908472495453,0.000221964372711301,0.000320602829882631,86.8642910979662
"TR","2",10,0,0,0.000310737770734519,0.000231255327148876,0.000267275139487984,86.0130839119432
