"Group","Timepoint","n_samples","n_zeros","zero_percent","mean_intensity","median_intensity","sd_intensity","cv_percent"
"TR","1",10,0,0,0.00015429246223746,0.000155646313165235,1.94320424827261e-05,12.5942915168596
"TR","2",10,0,0,0.000152800387472419,0.000147658572729869,3.36662466339654e-05,22.0328280515926
